ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
BG21,-0.393773793,-0.202666518,0.626262626,6,3,3,BG208,BG20,BG610,BG332,BG983,BG639,BG327,BG68,BG353,BG963,BG220,BG277,BG297,BG576,0,0,7,6,3,6,7,3,2,6,7,5,7,0,3,3,2,3,3,3,1,3,3,3,1,3,0,3
BG22,0.177161759,-0.249004411,0.593406593,4,1,3,BG688,BG866,BG62,BG91,BG391,BG572,BG194,BG3,BG432,BG424,BG718,BG908,BG604,BG72,1,2,1,0,7,7,4,3,7,7,6,3,2,3,3,3,3,3,2,2,3,3,0,0,3,3,3,3
BG23,-0.268694408,-0.044850596,0.569892473,5,2,3,BG419,BG259,BG107,BG749,BG577,BG53,BG704,BG862,BG612,BG747,BG800,BG213,BG534,BG323,7,5,4,4,3,2,7,1,0,3,1,6,6,2,0,3,3,3,3,3,1,3,3,3,3,3,3,3
BG24,-0.114441384,-0.25388307,0.516853933,8,5,3,BG573,BG401,BG56,BG165,BG877,BG775,BG164,BG90,BG469,BG92,BG894,BG483,BG774,BG6,0,5,0,2,5,6,3,0,3,1,3,7,5,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3
BG25,-0.212227564,0.130649393,0.614583333,5,2,3,BG169,BG630,BG17,BG319,BG317,BG415,BG670,BG530,BG202,BG1,BG697,BG373,BG466,BG873,0,5,4,4,3,7,3,3,2,2,7,7,7,3,3,3,3,3,3,0,3,3,3,3,0,2,2,3
BG26,-0.156041507,-0.205851514,0.516129032,6,3,3,BG315,BG109,BG28,BG894,BG165,BG661,BG197,BG238,BG92,BG401,BG475,BG775,BG839,BG692,3,4,2,3,2,4,5,4,1,5,1,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG27,-0.089308033,0.036142736,0.532608696,5,2,3,BG895,BG911,BG710,BG557,BG708,BG786,BG512,BG416,BG449,BG511,BG98,BG433,BG116,BG764,2,2,4,4,7,2,7,5,3,3,5,2,0,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3
BG28,-0.179042225,-0.202245832,0.5,5,2,3,BG197,BG26,BG109,BG692,BG527,BG238,BG138,BG661,BG894,BG315,BG631,BG475,BG851,BG305,5,3,4,3,5,4,1,4,3,3,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG29,0.036179688,-0.199976456,0.582417582,5,2,3,BG624,BG656,BG405,BG228,BG761,BG230,BG745,BG237,BG905,BG7,BG776,BG793,BG186,BG562,5,3,7,7,1,7,2,7,2,1,7,0,0,2,3,3,2,1,3,1,3,2,3,3,2,3,3,3
BG30,0.28577966,0.232217669,0.522222222,4,1,3,BG563,BG124,BG780,BG491,BG863,BG500,BG200,BG525,BG689,BG846,BG467,BG924,BG59,BG950,2,7,1,3,1,2,6,1,2,2,7,5,3,4,3,2,3,3,3,3,3,3,3,3,2,3,3,3
BG31,0.160998132,-0.066738769,0.60952381,4,1,3,BG471,BG58,BG187,BG460,BG55,BG153,BG69,BG324,BG647,BG37,BG279,BG913,BG240,BG367,6,7,6,0,6,6,1,3,4,1,7,5,7,4,3,1,3,3,3,3,3,3,3,3,2,3,2,3
BG32,-0.105356163,0.183960612,0.542553191,6,3,3,BG120,BG397,BG13,BG231,BG371,BG660,BG753,BG682,BG719,BG95,BG158,BG108,BG585,BG567,6,1,4,6,1,3,3,7,4,3,1,7,1,1,3,3,3,3,3,3,3,2,3,3,3,2,3,3
BG33,0.410877095,-0.245352948,0.565656566,8,7,1,BG73,BG679,BG965,BG75,BG709,BG700,BG947,BG797,BG326,BG758,BG219,BG176,BG65,BG755,6,0,5,3,5,5,3,1,3,6,5,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG34,-0.033652332,-0.306021527,0.556701031,8,7,1,BG600,BG853,BG571,BG163,BG265,BG313,BG941,BG568,BG796,BG599,BG167,BG184,BG481,BG469,5,6,4,4,2,6,2,4,5,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG35,0.072666221,0.252851049,0.582417582,3,0,3,BG629,BG841,BG455,BG616,BG813,BG649,BG261,BG703,BG258,BG935,BG482,BG728,BG36,BG386,2,4,2,4,2,7,1,7,1,7,7,1,1,7,3,3,3,3,3,1,3,2,3,2,2,3,3,1
BG36,0.058401258,0.296228323,0.46835443,4,1,3,BG386,BG832,BG43,BG261,BG751,BG123,BG629,BG35,BG455,BG841,BG363,BG699,BG258,BG139,7,1,2,1,3,2,2,0,2,4,2,7,1,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3
BG37,0.197282041,-0.076104724,0.577319588,4,1,3,BG166,BG279,BG240,BG667,BG619,BG787,BG595,BG58,BG222,BG174,BG31,BG55,BG69,BG945,5,7,7,4,2,2,4,7,3,3,1,6,1,3,3,2,2,3,3,3,3,1,3,3,3,3,3,3
BG38,0.341879289,-0.07789499,0.511363636,4,1,3,BG694,BG334,BG782,BG828,BG826,BG591,BG632,BG19,BG590,BG16,BG606,BG300,BG215,BG147,7,3,1,5,0,1,4,5,7,4,1,5,1,0,2,3,3,3,3,3,3,3,2,3,3,3,3,3
BG39,0.130084809,0.095266144,0.621621622,6,3,3,BG256,BG78,BG554,BG551,BG635,BG488,BG671,BG538,BG264,BG288,BG613,BG252,BG110,BG830,3,6,7,7,3,4,5,6,4,4,2,6,6,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3
BG40,-0.175892466,-0.130491615,0.546511628,5,2,3,BG290,BG360,BG541,BG762,BG368,BG851,BG827,BG812,BG322,BG238,BG138,BG305,BG137,BG695,6,7,0,7,7,2,2,1,1,4,1,3,2,2,3,1,3,1,1,3,3,3,3,3,3,3,3,3
