Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
UG25,0.382537684,-0.102942716,54.7%,4,1,3,UG709,UG588,UG837,UG380,UG406,UG200,UG396,UG1725,UG520,UG901,UG1742,UG453,UG1781,UG19,UG604,UG1616,UG1246,UG275,UG55,5,5,0,4,7,1,7,1,3,0,1,3,2,5,2,7,7,1,1,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3,0,1,3,3
UG26,0.292425033,0.211751145,51.6%,5,2,3,UG525,UG570,UG118,UG871,UG1518,UG1970,UG620,UG1701,UG751,UG1840,UG350,UG591,UG230,UG1364,UG1372,UG1220,UG1785,UG1135,UG173,3,2,3,1,4,7,2,2,1,7,4,2,7,3,4,4,0,1,4,3,3,3,3,3,2,3,3,3,1,3,3,2,3,3,3,3,3,3
UG27,-0.179523797,-0.001687448,56.1%,9,6,3,UG1164,UG881,UG1119,UG1918,UG1796,UG1599,UG644,UG1668,UG1297,UG1562,UG353,UG1006,UG1143,UG105,UG877,UG1896,UG643,UG1438,UG98,4,4,1,3,2,2,4,2,7,4,3,3,1,7,5,2,0,0,2,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3
UG28,0.295780449,-0.069931859,57.1%,7,4,3,UG1360,UG593,UG136,UG1210,UG187,UG1665,UG1641,UG1181,UG107,UG1214,UG1639,UG1102,UG1166,UG1500,UG1272,UG1020,UG19,UG1616,UG1412,6,1,3,6,0,6,1,5,0,6,7,2,1,4,7,3,5,7,0,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,0,3
UG29,0.057921733,0.105058256,62.4%,7,4,3,UG989,UG1380,UG659,UG894,UG617,UG1856,UG1263,UG876,UG400,UG470,UG239,UG81,UG1540,UG317,UG1298,UG40,UG529,UG1613,UG391,7,4,2,3,7,2,3,7,2,7,2,2,4,7,7,2,4,2,7,2,3,3,3,2,3,3,2,3,2,3,3,3,1,0,3,3,3,2
UG30,0.085069361,0.199846989,57.7%,5,2,3,UG648,UG13,UG569,UG1472,UG959,UG926,UG1981,UG46,UG663,UG867,UG539,UG810,UG713,UG287,UG479,UG1774,UG325,UG209,UG451,5,7,0,7,4,1,1,5,0,7,4,7,1,6,0,6,7,4,0,3,0,3,2,3,3,3,3,3,1,3,2,3,3,3,3,2,3,3
UG31,0.021636127,0.306237025,56.3%,4,1,3,UG111,UG687,UG1508,UG354,UG760,UG1493,UG188,UG716,UG1442,UG1615,UG280,UG1903,UG587,UG1468,UG1863,UG1728,UG431,UG1026,UG1436,2,3,7,7,4,7,1,7,3,6,4,2,0,3,1,6,1,3,3,3,3,1,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3
UG32,-0.115891836,-0.296964064,53.5%,6,3,3,UG228,UG866,UG1638,UG1952,UG1999,UG1421,UG1306,UG638,UG1688,UG68,UG1038,UG1569,UG1480,UG1579,UG1972,UG613,UG196,UG1818,UG97,0,0,2,2,7,5,5,7,2,4,3,3,1,0,1,4,7,5,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3
UG33,0.264573029,0.041496699,50.8%,6,3,3,UG852,UG1644,UG1594,UG291,UG373,UG863,UG1484,UG1427,UG1016,UG326,UG1887,UG1167,UG551,UG741,UG276,UG594,UG1321,UG1226,UG110,1,1,6,0,3,3,1,2,3,3,7,2,0,5,7,0,6,2,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3
UG34,-0.26597541,-0.171612831,53.6%,7,4,3,UG944,UG1729,UG1761,UG1348,UG589,UG1481,UG576,UG774,UG1371,UG1771,UG1458,UG1082,UG1470,UG1800,UG1511,UG1808,UG1792,UG811,UG1709,7,2,5,2,7,2,1,7,4,2,0,3,2,2,3,2,2,7,1,2,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,2,3
UG35,0.367466467,0.260492751,54.9%,3,0,3,UG1648,UG238,UG563,UG1434,UG533,UG1077,UG1356,UG1105,UG1938,UG1752,UG660,UG1673,UG1241,UG1823,UG947,UG1573,UG1112,UG750,UG230,1,5,4,5,6,1,5,2,2,2,2,1,2,4,4,6,7,4,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2
UG36,0.021100399,-0.035070151,47.3%,4,1,3,UG1670,UG843,UG627,UG415,UG1004,UG1392,UG597,UG1935,UG130,UG891,UG574,UG1328,UG270,UG666,UG669,UG464,UG1161,UG62,UG1499,2,1,7,5,2,2,4,2,1,1,2,1,7,2,2,6,1,1,2,3,3,0,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
UG37,-0.119558395,0.080807342,55.0%,5,2,3,UG1768,UG695,UG1948,UG198,UG414,UG1717,UG128,UG1547,UG370,UG272,UG1114,UG102,UG71,UG369,UG1672,UG795,UG1754,UG1810,UG233,3,7,2,2,1,1,1,7,0,2,1,7,7,5,3,5,3,3,5,3,2,3,3,3,3,3,2,3,3,3,1,2,3,3,3,3,3,3
UG38,-0.029351539,0.114481703,59.3%,9,7,2,UG338,UG48,UG1041,UG329,UG1664,UG998,UG1976,UG1941,UG82,UG382,UG1009,UG842,UG1745,UG812,UG1207,UG607,UG183,UG993,UG1140,5,1,5,7,7,7,4,2,3,2,5,7,4,4,5,0,4,2,0,3,3,3,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3
UG39,-0.175745407,-0.290800278,55.7%,8,7,1,UG1253,UG1524,UG1712,UG1782,UG987,UG210,UG97,UG196,UG1012,UG408,UG1565,UG1259,UG1894,UG1999,UG827,UG1104,UG1329,UG1142,UG1614,0,1,1,2,1,5,3,7,1,1,5,5,3,7,1,5,1,7,4,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3
UG40,0.050805155,0.072355494,64.8%,5,2,3,UG1681,UG876,UG835,UG989,UG529,UG617,UG81,UG664,UG894,UG1798,UG581,UG204,UG1748,UG307,UG1856,UG263,UG29,UG1263,UG710,5,7,7,7,4,7,2,4,3,3,3,4,7,2,2,4,4,3,7,3,2,1,2,3,2,3,3,3,3,3,3,1,3,3,3,3,3,1
UG41,0.010471382,0.382056925,50.4%,4,1,3,UG1699,UG1465,UG727,UG101,UG419,UG336,UG799,UG522,UG565,UG1876,UG323,UG994,UG550,UG1026,UG1759,UG1609,UG1442,UG134,UG1863,4,3,3,0,1,6,1,3,6,6,7,0,2,3,2,0,3,4,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3
UG42,0.329842509,-0.133318188,57.0%,4,1,3,UG275,UG1742,UG1781,UG1725,UG1645,UG1246,UG1616,UG1514,UG553,UG1272,UG588,UG380,UG284,UG1641,UG1598,UG1963,UG60,UG793,UG19,1,1,2,1,5,7,7,5,6,7,5,4,2,1,1,3,0,2,5,3,3,3,3,3,1,0,3,3,1,3,3,3,3,3,3,3,3,3
UG43,-0.169210375,0.176586338,48.3%,7,4,3,UG1365,UG203,UG293,UG1307,UG1635,UG1923,UG5,UG1880,UG977,UG488,UG1368,UG1986,UG1237,UG671,UG968,UG1739,UG496,UG120,UG1228,1,0,2,7,0,3,0,1,3,6,4,3,2,5,4,3,3,5,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG44,0.073485451,-0.035120435,49.6%,8,5,3,UG1978,UG1473,UG1705,UG308,UG688,UG1914,UG720,UG1089,UG1340,UG456,UG669,UG891,UG1501,UG139,UG194,UG83,UG988,UG943,UG227,1,0,4,2,4,2,0,3,7,6,2,1,0,1,3,1,2,6,6,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
UG45,0.157179435,0.230003831,52.7%,6,3,3,UG462,UG1222,UG57,UG826,UG349,UG52,UG981,UG1469,UG1435,UG209,UG159,UG224,UG54,UG912,UG804,UG1512,UG1969,UG889,UG1849,4,2,6,6,6,0,4,1,1,4,1,1,6,1,6,1,1,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG46,0.066647323,0.182179402,52.1%,8,5,3,UG539,UG959,UG287,UG180,UG13,UG569,UG810,UG1774,UG482,UG30,UG1015,UG1981,UG663,UG648,UG451,UG479,UG575,UG1619,UG867,4,4,6,1,7,0,7,6,0,2,2,1,0,5,0,0,2,1,7,3,3,3,3,0,3,2,3,3,3,3,3,3,3,3,3,3,3,1
UG47,-0.02078743,-0.037221867,46.6%,7,4,3,UG666,UG849,UG1883,UG628,UG62,UG916,UG597,UG1789,UG1760,UG703,UG1203,UG1629,UG1173,UG1018,UG1335,UG288,UG574,UG1604,UG1541,2,1,1,4,1,4,4,1,2,4,5,3,6,4,1,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG48,-0.04066565,0.110103873,60.4%,4,1,3,UG38,UG1664,UG338,UG382,UG329,UG607,UG82,UG183,UG1976,UG1561,UG1041,UG1140,UG121,UG812,UG842,UG1588,UG1861,UG998,UG875,7,7,5,2,7,0,3,4,4,2,5,0,5,4,7,2,6,7,5,2,2,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,2,3
UG49,-0.249139261,0.075843223,54.8%,8,7,1,UG344,UG1456,UG730,UG1475,UG1542,UG1132,UG1005,UG1497,UG1037,UG661,UG473,UG378,UG1704,UG1812,UG1621,UG756,UG1628,UG436,UG917,6,7,1,1,2,4,1,3,7,3,2,4,4,7,0,1,2,1,3,3,2,3,3,3,3,3,3,0,3,3,3,3,2,3,3,3,3,3
UG50,0.231537684,0.158981588,51.2%,4,1,3,UG1980,UG295,UG1523,UG647,UG626,UG64,UG1220,UG788,UG665,UG611,UG1666,UG3,UG385,UG1176,UG1099,UG834,UG1350,UG441,UG979,5,4,4,7,4,0,4,1,1,6,3,2,0,2,4,5,2,3,0,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG51,-0.050972667,0.403004248,48.2%,5,2,3,UG299,UG1759,UG994,UG1443,UG207,UG345,UG101,UG727,UG715,UG522,UG1465,UG1776,UG1238,UG792,UG381,UG737,UG336,UG41,UG934,2,2,0,3,5,2,0,3,7,3,3,1,1,1,7,1,6,1,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,3,3,3
UG52,0.139914413,0.210830167,54.1%,3,0,3,UG981,UG349,UG209,UG325,UG1720,UG54,UG45,UG462,UG713,UG1455,UG826,UG224,UG1222,UG1849,UG1472,UG1469,UG1969,UG926,UG57,4,6,4,7,4,6,3,4,1,3,6,1,2,2,7,1,1,1,6,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
UG53,0.268164556,0.101237513,48.7%,6,3,3,UG58,UG1138,UG166,UG594,UG155,UG1516,UG1176,UG1226,UG1099,UG1666,UG834,UG291,UG932,UG125,UG629,UG788,UG523,UG626,UG1167,0,0,1,0,7,4,2,2,4,3,5,0,7,2,4,1,1,4,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
UG54,0.154533817,0.190182099,50.8%,9,6,3,UG1849,UG224,UG349,UG1720,UG1455,UG512,UG52,UG1054,UG325,UG889,UG1222,UG1416,UG713,UG1428,UG462,UG458,UG981,UG1750,UG979,2,1,6,4,3,3,0,3,7,6,2,3,1,3,4,3,4,0,0,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
