ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
MonoR250,0.001163878,0.446861447,0.522222222,5,2,3,MonoR57,MonoR200,MonoR953,MonoR882,MonoR121,MonoR178,MonoR319,MonoR871,MonoR58,MonoR267,MonoR91,MonoR290,MonoR452,MonoR615,3,2,0,4,7,2,4,4,3,2,1,3,6,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3
MonoR251,-0.550026472,0.083172771,0.456790123,6,3,3,MonoR668,MonoR203,MonoR767,MonoR718,MonoR257,MonoR513,MonoR269,MonoR317,MonoR709,MonoR975,MonoR875,MonoR952,MonoR1,MonoR471,2,2,7,1,0,1,2,5,4,0,6,3,0,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3
MonoR252,0.081565651,0.085541267,0.584158416,9,6,3,MonoR572,MonoR469,MonoR56,MonoR966,MonoR467,MonoR424,MonoR145,MonoR154,MonoR77,MonoR259,MonoR755,MonoR84,MonoR850,MonoR191,3,2,7,1,5,5,5,5,3,4,4,2,0,7,3,3,1,3,3,3,3,3,3,3,3,3,3,2
MonoR253,0.090057419,-0.109065893,0.542553191,5,2,3,MonoR918,MonoR770,MonoR150,MonoR173,MonoR382,MonoR221,MonoR386,MonoR379,MonoR162,MonoR440,MonoR553,MonoR295,MonoR12,MonoR454,2,0,1,5,5,7,3,2,4,4,2,6,6,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3
MonoR254,0.074058876,-0.223636459,0.640776699,9,6,3,MonoR544,MonoR356,MonoR759,MonoR898,MonoR579,MonoR727,MonoR217,MonoR390,MonoR490,MonoR299,MonoR94,MonoR629,MonoR593,MonoR80,5,7,6,6,3,7,4,2,3,6,7,0,2,2,3,0,3,3,3,1,3,3,3,3,0,3,3,3
MonoR255,0.03364264,-0.503237681,0.602040816,6,3,3,MonoR25,MonoR163,MonoR314,MonoR868,MonoR670,MonoR142,MonoR40,MonoR62,MonoR11,MonoR444,MonoR554,MonoR261,MonoR408,MonoR575,6,4,2,1,5,2,7,7,7,3,5,2,1,4,3,3,3,3,3,3,0,2,1,3,3,3,3,3
MonoR256,-0.189239762,0.077085327,0.528089888,8,5,3,MonoR829,MonoR722,MonoR496,MonoR925,MonoR878,MonoR199,MonoR353,MonoR906,MonoR74,MonoR134,MonoR507,MonoR735,MonoR846,MonoR823,1,7,0,2,2,1,4,2,7,2,6,2,0,6,3,2,3,3,3,3,3,3,1,3,3,3,3,3
MonoR257,-0.469332233,0.058867594,0.533333333,3,0,3,MonoR975,MonoR952,MonoR875,MonoR513,MonoR709,MonoR767,MonoR668,MonoR718,MonoR363,MonoR471,MonoR159,MonoR266,MonoR364,MonoR269,0,3,6,1,4,7,2,1,1,1,6,7,7,2,3,3,3,3,3,2,3,3,3,3,3,2,2,3
MonoR258,-0.275666696,0.192833986,0.532608696,6,3,3,MonoR820,MonoR896,MonoR672,MonoR787,MonoR201,MonoR337,MonoR137,MonoR783,MonoR504,MonoR558,MonoR245,MonoR531,MonoR969,MonoR760,7,3,1,2,2,1,5,6,3,7,1,4,3,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3
MonoR259,0.039297812,0.104697084,0.59223301,7,4,3,MonoR154,MonoR288,MonoR572,MonoR966,MonoR376,MonoR666,MonoR252,MonoR467,MonoR160,MonoR56,MonoR613,MonoR191,MonoR123,MonoR77,5,2,3,1,5,3,6,5,4,7,0,7,6,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3
MonoR260,-0.145714992,-0.106609942,0.603960396,4,1,3,MonoR320,MonoR361,MonoR373,MonoR758,MonoR502,MonoR122,MonoR126,MonoR233,MonoR19,MonoR538,MonoR103,MonoR636,MonoR700,MonoR630,2,1,6,5,7,2,7,3,5,1,4,4,7,6,3,3,3,3,1,3,1,3,3,3,3,3,2,3
MonoR261,0.107640663,-0.443475969,0.574468085,5,2,3,MonoR26,MonoR868,MonoR40,MonoR575,MonoR158,MonoR915,MonoR25,MonoR5,MonoR142,MonoR554,MonoR370,MonoR255,MonoR202,MonoR412,2,1,7,4,0,5,6,3,2,5,7,3,3,4,3,3,0,3,3,3,3,3,3,3,1,3,3,3
MonoR262,-0.085875886,-0.128597483,0.640776699,8,5,3,MonoR796,MonoR980,MonoR591,MonoR538,MonoR851,MonoR597,MonoR499,MonoR429,MonoR453,MonoR715,MonoR233,MonoR847,MonoR842,MonoR103,7,4,7,1,2,4,5,5,7,1,3,4,7,4,0,3,1,3,3,3,3,3,1,3,3,3,2,3
MonoR263,0.272757641,0.350231221,0.528089888,6,3,3,MonoR833,MonoR265,MonoR855,MonoR49,MonoR381,MonoR958,MonoR400,MonoR9,MonoR291,MonoR970,MonoR273,MonoR909,MonoR773,MonoR860,2,7,1,7,0,2,2,0,2,7,5,2,3,4,3,2,3,2,3,3,3,3,3,2,3,3,3,3
MonoR264,-0.056017497,-0.307816477,0.545454545,6,3,3,MonoR451,MonoR927,MonoR564,MonoR18,MonoR585,MonoR995,MonoR617,MonoR634,MonoR426,MonoR880,MonoR483,MonoR546,MonoR346,MonoR779,5,7,2,1,3,4,2,3,3,0,1,7,3,4,3,0,3,3,3,3,3,3,3,3,3,1,3,3
MonoR265,0.249418946,0.374277926,0.5,9,7,2,MonoR833,MonoR400,MonoR263,MonoR49,MonoR909,MonoR970,MonoR855,MonoR291,MonoR381,MonoR9,MonoR508,MonoR338,MonoR958,MonoR841,2,2,3,7,2,7,1,2,0,0,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3
MonoR266,-0.430873866,0.117688071,0.571428571,9,7,2,MonoR709,MonoR653,MonoR513,MonoR767,MonoR522,MonoR269,MonoR301,MonoR875,MonoR799,MonoR282,MonoR466,MonoR257,MonoR696,MonoR952,4,5,1,7,1,2,7,6,1,7,1,0,0,3,3,3,3,2,3,3,1,3,3,1,3,3,3,3
MonoR267,0.065289743,0.505749303,0.52688172,5,2,3,MonoR91,MonoR452,MonoR164,MonoR200,MonoR871,MonoR479,MonoR882,MonoR765,MonoR250,MonoR21,MonoR486,MonoR209,MonoR57,MonoR845,1,6,3,2,4,2,4,6,2,7,0,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3
MonoR268,-0.210377402,0.178829893,0.587628866,6,3,3,MonoR558,MonoR760,MonoR964,MonoR633,MonoR912,MonoR108,MonoR161,MonoR652,MonoR531,MonoR896,MonoR194,MonoR113,MonoR815,MonoR119,7,1,2,7,3,5,3,1,4,3,0,4,7,7,2,3,3,1,3,3,3,3,3,3,3,3,2,2
MonoR269,-0.473500189,0.139408833,0.481927711,5,2,3,MonoR767,MonoR144,MonoR513,MonoR466,MonoR266,MonoR522,MonoR709,MonoR653,MonoR875,MonoR257,MonoR799,MonoR678,MonoR696,MonoR251,7,0,1,1,7,1,4,5,6,0,1,2,0,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3
MonoR270,0.126157679,-0.175294122,0.545454545,8,5,3,MonoR455,MonoR1000,MonoR32,MonoR578,MonoR601,MonoR89,MonoR832,MonoR162,MonoR571,MonoR759,MonoR156,MonoR150,MonoR614,MonoR390,3,5,2,6,3,3,5,4,2,6,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
MonoR271,-0.124456748,-0.154029632,0.611650485,7,4,3,MonoR636,MonoR616,MonoR19,MonoR700,MonoR325,MonoR851,MonoR126,MonoR664,MonoR538,MonoR468,MonoR980,MonoR459,MonoR591,MonoR361,4,6,5,7,1,2,7,6,1,6,4,2,7,1,3,3,3,2,3,3,1,3,3,3,3,3,1,3
MonoR272,-0.291975565,-0.11361218,0.61,6,3,3,MonoR190,MonoR482,MonoR590,MonoR371,MonoR641,MonoR625,MonoR959,MonoR409,MonoR208,MonoR380,MonoR369,MonoR278,MonoR383,MonoR118,5,3,7,2,0,5,2,7,2,5,5,6,7,2,3,3,2,3,3,3,3,1,3,3,3,3,0,3
MonoR273,0.31140073,0.272414129,0.5,8,5,3,MonoR860,MonoR773,MonoR41,MonoR958,MonoR48,MonoR855,MonoR517,MonoR23,MonoR776,MonoR741,MonoR628,MonoR87,MonoR498,MonoR774,4,3,1,2,2,1,4,7,1,2,1,5,3,1,3,3,3,3,3,3,3,0,3,3,3,3,3,3
MonoR274,-0.408631904,0.287083543,0.516483516,5,2,3,MonoR999,MonoR284,MonoR620,MonoR873,MonoR85,MonoR275,MonoR706,MonoR428,MonoR678,MonoR802,MonoR965,MonoR298,MonoR535,MonoR7,1,2,6,0,5,3,5,4,2,1,3,3,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2
MonoR275,-0.450609632,0.243385452,0.456790123,6,3,3,MonoR678,MonoR620,MonoR274,MonoR144,MonoR466,MonoR85,MonoR999,MonoR284,MonoR522,MonoR298,MonoR7,MonoR914,MonoR965,MonoR696,2,6,2,0,1,5,1,2,1,3,7,1,3,0,3,3,3,3,3,3,3,3,3,3,2,3,3,3
MonoR276,-0.014444376,0.004867388,0.578947368,7,4,3,MonoR907,MonoR143,MonoR754,MonoR624,MonoR277,MonoR449,MonoR525,MonoR249,MonoR521,MonoR807,MonoR79,MonoR994,MonoR397,MonoR527,5,5,1,1,7,2,7,4,4,1,3,3,7,1,3,3,3,3,2,3,1,3,3,3,3,3,1,3
MonoR277,-0.035430127,-0.007008252,0.56122449,9,7,2,MonoR449,MonoR624,MonoR143,MonoR79,MonoR825,MonoR798,MonoR276,MonoR994,MonoR907,MonoR31,MonoR342,MonoR987,MonoR754,MonoR521,2,1,5,3,7,2,4,3,5,3,5,3,1,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3
MonoR278,-0.327112046,-0.069656463,0.616161616,9,6,3,MonoR762,MonoR383,MonoR586,MonoR34,MonoR784,MonoR605,MonoR190,MonoR179,MonoR482,MonoR814,MonoR343,MonoR369,MonoR590,MonoR272,1,7,1,2,5,7,5,0,3,6,3,5,7,3,3,0,3,3,3,0,3,3,3,3,3,3,2,3
MonoR279,-0.02362411,-0.23868165,0.626168224,8,7,1,MonoR72,MonoR365,MonoR588,MonoR943,MonoR569,MonoR497,MonoR418,MonoR576,MonoR930,MonoR995,MonoR589,MonoR296,MonoR748,MonoR973,4,4,7,0,5,4,7,5,0,4,4,5,5,6,3,3,1,3,3,3,2,3,3,3,3,3,3,3
MonoR280,-0.538307893,-0.102773843,0.597938144,7,7,0,MonoR780,MonoR425,MonoR933,MonoR289,MonoR138,MonoR317,MonoR622,MonoR870,MonoR769,MonoR529,MonoR694,MonoR718,MonoR471,MonoR231,7,3,4,5,2,5,1,7,4,7,3,1,1,1,2,3,3,3,3,3,3,2,3,2,3,3,3,3
MonoR281,0.292696718,0.062949828,0.517241379,7,4,3,MonoR100,MonoR294,MonoR204,MonoR692,MonoR794,MonoR165,MonoR985,MonoR582,MonoR609,MonoR300,MonoR311,MonoR367,MonoR642,MonoR193,7,2,1,0,7,1,1,4,7,0,0,5,4,2,2,3,3,3,2,3,3,3,2,3,3,3,3,3
MonoR282,-0.372950823,0.126866846,0.571428571,8,7,1,MonoR799,MonoR401,MonoR786,MonoR301,MonoR819,MonoR696,MonoR653,MonoR432,MonoR766,MonoR266,MonoR310,MonoR522,MonoR7,MonoR606,1,0,5,7,2,0,5,4,2,7,2,1,7,2,3,3,3,1,3,3,3,3,3,2,3,3,2,3
MonoR283,0.29576094,-0.021709454,0.613861386,8,5,3,MonoR309,MonoR642,MonoR903,MonoR577,MonoR791,MonoR420,MonoR610,MonoR582,MonoR985,MonoR311,MonoR204,MonoR165,MonoR631,MonoR510,3,4,7,2,7,7,7,4,1,0,1,1,7,6,3,3,2,3,2,1,2,3,3,3,3,3,2,3
