ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UR21,-0.289009457,-0.222355306,0.553191489,4,1,3,UR964,UR534,UR281,UR682,UR121,UR15,UR471,UR981,UR438,UR391,UR468,UR301,UR376,UR536,5,3,2,5,1,1,3,1,3,7,6,7,3,4,3,3,3,3,3,3,3,3,3,1,3,2,3,3
UR22,-0.213866583,-0.092618103,0.488095238,5,2,3,UR341,UR146,UR78,UR910,UR422,UR829,UR356,UR838,UR169,UR196,UR396,UR775,UR504,UR388,7,4,0,1,3,4,4,0,5,5,1,2,0,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3
UR23,0.066698256,0.301676432,0.538461538,7,4,3,UR586,UR476,UR432,UR797,UR83,UR622,UR423,UR510,UR679,UR223,UR475,UR329,UR795,UR179,4,2,3,1,5,5,5,7,3,2,2,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
UR24,-0.07358966,-0.27427986,0.591397849,7,7,0,UR598,UR331,UR60,UR421,UR942,UR872,UR29,UR773,UR134,UR256,UR41,UR87,UR278,UR805,4,7,4,7,6,1,2,1,3,3,4,1,3,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3
UR25,-0.079791795,-0.415865982,0.602040816,4,1,3,UR375,UR681,UR394,UR621,UR837,UR167,UR569,UR664,UR541,UR34,UR419,UR243,UR986,UR805,1,2,5,5,6,7,7,7,3,3,1,6,3,2,3,3,3,3,3,2,1,0,3,3,3,3,3,3
UR26,0.123113148,0.117586776,0.625,8,7,1,UR703,UR633,UR521,UR584,UR291,UR791,UR369,UR254,UR924,UR794,UR612,UR8,UR714,UR950,2,1,3,7,0,6,7,0,3,5,5,7,2,5,3,3,3,1,3,3,0,3,3,3,3,1,3,3
UR27,-0.133667367,0.299659907,0.607843137,9,6,3,UR613,UR851,UR756,UR907,UR287,UR484,UR651,UR629,UR517,UR62,UR117,UR213,UR143,UR806,4,5,3,3,3,6,3,5,2,7,2,4,2,7,3,3,3,3,3,3,3,3,3,1,3,3,3,0
UR28,0.274762661,-0.308559414,0.5,4,1,3,UR383,UR580,UR745,UR653,UR271,UR677,UR929,UR925,UR139,UR312,UR632,UR110,UR999,UR882,4,0,6,0,3,7,2,2,4,0,7,2,1,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3
UR29,-0.123452644,-0.263894352,0.616161616,5,2,3,UR278,UR421,UR87,UR214,UR474,UR872,UR598,UR24,UR401,UR102,UR485,UR134,UR740,UR217,3,7,1,2,7,1,4,7,1,5,6,3,7,5,3,1,3,3,2,3,3,0,3,3,3,3,2,3
UR30,-0.003541682,-0.246395753,0.538461538,6,3,3,UR715,UR219,UR151,UR717,UR56,UR942,UR315,UR879,UR41,UR101,UR868,UR579,UR50,UR507,3,4,2,4,3,6,0,2,4,0,3,7,1,7,3,3,3,3,3,3,3,3,3,3,3,2,3,1
