ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
RG662,0.332046611,0.07355876,0.527472527,9,6,3,RG694,RG529,RG142,RG91,RG398,RG121,RG520,RG93,RG306,RG919,RG330,RG567,RG467,RG535,3,7,1,7,5,2,1,1,3,3,2,6,1,0,3,2,3,2,3,3,3,3,3,3,3,3,3,3
RG663,0.246911189,0.245942491,0.505747126,6,3,3,RG622,RG883,RG950,RG834,RG339,RG539,RG686,RG860,RG353,RG251,RG681,RG646,RG176,RG100,2,2,1,5,7,2,2,5,2,3,4,2,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3
RG664,-0.122354755,0.163414938,0.528089888,7,4,3,RG417,RG464,RG90,RG613,RG383,RG382,RG937,RG637,RG492,RG427,RG442,RG371,RG610,RG377,3,3,7,7,1,2,1,3,5,0,4,3,2,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3
RG665,0.273437725,-0.070056857,0.511111111,8,5,3,RG133,RG666,RG124,RG723,RG739,RG887,RG246,RG891,RG68,RG845,RG603,RG198,RG96,RG789,4,1,2,1,2,1,3,6,3,5,2,1,3,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2
RG666,0.252352121,-0.076550344,0.505617978,4,1,3,RG891,RG665,RG845,RG124,RG133,RG68,RG284,RG723,RG789,RG709,RG198,RG739,RG246,RG792,6,5,5,2,4,3,2,1,7,2,1,2,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3
RG667,0.386791123,0.012383327,0.448717949,7,4,3,RG908,RG113,RG467,RG420,RG208,RG91,RG222,RG93,RG701,RG206,RG129,RG225,RG376,RG121,4,7,1,1,0,7,0,1,1,4,1,2,0,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3
RG668,-0.259898868,-0.47952136,0.464285714,3,0,3,RG44,RG841,RG314,RG988,RG452,RG193,RG245,RG54,RG787,RG374,RG552,RG242,RG384,RG607,1,2,5,4,2,0,1,4,5,2,3,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG669,-0.434778801,0.33107849,0.595744681,8,7,1,RG772,RG372,RG35,RG503,RG785,RG853,RG727,RG609,RG551,RG399,RG217,RG311,RG641,RG279,2,7,3,2,3,7,2,4,1,3,3,5,7,0,3,2,3,3,3,2,3,3,3,3,3,3,0,3
RG670,0.437316967,0.111358452,0.516853933,5,2,3,RG890,RG912,RG498,RG635,RG376,RG416,RG865,RG567,RG93,RG420,RG520,RG694,RG91,RG142,6,4,7,3,0,3,1,6,1,1,1,3,7,1,3,3,2,3,3,3,3,3,3,3,3,3,2,3
RG671,0.124043806,0.077481938,0.527472527,8,5,3,RG298,RG707,RG691,RG48,RG320,RG415,RG855,RG261,RG74,RG455,RG462,RG658,RG757,RG929,7,0,2,2,2,7,6,1,2,4,1,2,5,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3
RG672,-0.087234245,-0.330700777,0.451219512,5,2,3,RG777,RG401,RG310,RG357,RG934,RG745,RG24,RG589,RG194,RG828,RG754,RG131,RG521,RG682,4,2,0,5,4,4,0,1,3,3,2,1,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG673,0.010756201,0.160579534,0.59223301,6,3,3,RG618,RG425,RG947,RG295,RG592,RG561,RG443,RG23,RG913,RG758,RG389,RG861,RG484,RG213,5,3,3,7,4,5,3,2,6,2,3,6,7,2,3,3,3,2,3,3,3,3,3,3,3,3,1,3
RG674,0.193926574,-0.053142316,0.572916667,6,3,3,RG648,RG792,RG789,RG743,RG424,RG448,RG692,RG453,RG284,RG827,RG833,RG218,RG16,RG108,1,1,7,7,1,6,2,5,2,4,7,5,1,3,3,3,2,2,3,3,3,3,3,3,1,3,3,3
RG675,-0.199675171,0.349892835,0.583333333,6,3,3,RG249,RG277,RG117,RG797,RG315,RG983,RG531,RG906,RG881,RG127,RG410,RG474,RG77,RG570,5,1,4,5,7,1,6,4,1,7,7,0,1,4,3,3,3,3,2,3,3,3,3,1,1,3,3,3
RG676,0.035355338,0.083431656,0.5,9,6,3,RG169,RG439,RG565,RG608,RG588,RG327,RG69,RG343,RG767,RG299,RG704,RG264,RG806,RG150,7,1,1,4,5,6,0,1,1,2,0,2,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
RG677,0.012188425,-0.246330113,0.464285714,4,1,3,RG689,RG965,RG236,RG593,RG644,RG192,RG558,RG132,RG817,RG940,RG463,RG926,RG984,RG167,1,0,0,1,4,4,1,2,6,3,4,5,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG678,0.182862086,-0.134344276,0.56043956,8,7,1,RG528,RG639,RG8,RG348,RG683,RG778,RG835,RG148,RG21,RG619,RG685,RG896,RG803,RG709,4,3,5,7,2,1,0,4,4,0,3,3,6,2,3,3,3,0,3,3,3,3,3,3,3,3,3,3
RG679,-0.295503066,0.281970118,0.571428571,4,1,3,RG641,RG581,RG853,RG407,RG907,RG785,RG570,RG127,RG551,RG797,RG474,RG609,RG775,RG881,7,5,7,3,3,3,4,7,1,5,0,4,1,1,0,3,2,3,3,3,3,1,3,3,3,3,3,3
RG680,-0.315158104,-0.20745306,0.463414634,6,3,3,RG992,RG197,RG151,RG779,RG816,RG733,RG945,RG107,RG405,RG629,RG885,RG737,RG898,RG227,1,3,2,5,2,2,6,2,0,7,1,2,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3
RG681,0.202546968,0.26224143,0.532608696,7,4,3,RG100,RG686,RG597,RG364,RG916,RG950,RG1000,RG645,RG646,RG422,RG622,RG362,RG352,RG663,1,2,3,7,2,1,4,7,2,3,2,6,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3
RG682,-0.027579425,-0.308156911,0.476744186,9,6,3,RG194,RG783,RG926,RG523,RG940,RG521,RG696,RG46,RG229,RG562,RG754,RG357,RG817,RG24,3,4,5,4,3,0,1,0,2,0,2,5,6,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG683,0.197707755,-0.158211287,0.591836735,5,2,3,RG685,RG8,RG896,RG678,RG489,RG981,RG348,RG528,RG21,RG258,RG835,RG336,RG148,RG803,3,5,3,7,3,3,7,4,4,2,0,5,4,6,3,3,3,1,3,3,0,3,3,3,3,3,3,3
RG684,0.265873092,-0.194282071,0.451219512,7,4,3,RG849,RG65,RG491,RG979,RG993,RG495,RG66,RG819,RG446,RG981,RG699,RG489,RG223,RG494,2,3,2,2,2,0,2,3,1,3,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG685,0.206570816,-0.164527483,0.565217391,6,3,3,RG683,RG489,RG981,RG896,RG8,RG336,RG258,RG348,RG678,RG528,RG21,RG979,RG835,RG993,2,3,3,3,5,5,2,7,7,4,4,2,0,2,3,3,3,3,3,3,3,0,1,3,3,3,3,3
RG686,0.213108303,0.272505185,0.547368421,5,2,3,RG100,RG681,RG364,RG597,RG422,RG622,RG950,RG916,RG663,RG645,RG646,RG82,RG362,RG1000,1,4,7,3,3,2,1,2,3,7,2,5,6,4,3,3,2,3,3,3,3,3,3,2,3,3,3,3
RG687,0.004735542,0.250645048,0.532608696,9,7,2,RG202,RG391,RG250,RG84,RG750,RG829,RG210,RG917,RG586,RG307,RG332,RG758,RG790,RG466,3,4,6,1,2,4,4,7,1,3,3,2,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3
RG688,-0.415196933,-0.304629579,0.410958904,4,1,3,RG780,RG12,RG214,RG884,RG574,RG79,RG227,RG951,RG647,RG177,RG765,RG816,RG384,RG992,7,1,2,0,1,1,1,4,0,3,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3
RG689,0.027075649,-0.233749703,0.423076923,4,1,3,RG593,RG236,RG677,RG644,RG965,RG463,RG132,RG192,RG270,RG653,RG718,RG558,RG776,RG654,1,0,1,4,0,4,2,4,5,3,2,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG690,0.039660611,-0.011088644,0.537634409,9,6,3,RG724,RG156,RG212,RG741,RG134,RG956,RG15,RG41,RG928,RG459,RG166,RG231,RG847,RG19,2,2,2,7,6,3,3,5,1,4,5,1,1,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3
RG691,0.119583657,0.064296013,0.585858586,5,2,3,RG707,RG298,RG320,RG671,RG855,RG415,RG462,RG863,RG230,RG751,RG48,RG468,RG455,RG966,0,7,2,5,6,7,1,3,2,7,2,3,4,7,3,2,3,3,3,2,3,3,3,2,3,3,3,2
RG692,0.180155134,-0.025834093,0.581632653,5,2,3,RG648,RG108,RG827,RG406,RG448,RG674,RG218,RG155,RG453,RG290,RG743,RG527,RG38,RG424,1,3,4,0,6,3,5,7,5,7,7,2,4,1,3,3,3,3,3,3,3,2,3,1,2,3,3,3
RG693,-0.295619896,-0.050459969,0.488372093,9,7,2,RG87,RG403,RG255,RG532,RG356,RG178,RG204,RG702,RG291,RG36,RG355,RG914,RG546,RG470,3,5,2,3,2,0,4,1,1,4,1,1,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG694,0.338269797,0.073970777,0.527472527,6,3,3,RG662,RG529,RG91,RG142,RG93,RG520,RG121,RG398,RG919,RG306,RG330,RG567,RG467,RG535,6,7,7,1,1,1,2,5,3,3,2,6,1,0,3,2,2,3,3,3,3,3,3,3,3,3,3,3
RG695,-0.212636972,-0.082409228,0.636363636,9,7,2,RG168,RG238,RG875,RG781,RG526,RG470,RG545,RG347,RG22,RG275,RG982,RG441,RG49,RG403,7,5,4,5,6,5,1,5,1,6,4,2,7,5,1,3,3,3,3,3,3,3,3,3,3,3,1,3
RG696,0.019387924,-0.325513556,0.451219512,4,1,3,RG562,RG46,RG783,RG196,RG514,RG940,RG922,RG396,RG523,RG575,RG232,RG682,RG229,RG926,0,0,4,3,2,3,0,6,4,0,1,6,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG697,0.230886327,0.150747412,0.617647059,6,3,3,RG221,RG234,RG711,RG479,RG140,RG496,RG961,RG921,RG423,RG931,RG976,RG642,RG409,RG856,2,4,6,4,7,4,4,4,2,7,2,4,3,7,3,3,3,3,0,3,3,3,3,1,3,3,3,2
RG698,-0.309365475,0.037551278,0.581632653,5,2,3,RG253,RG319,RG50,RG814,RG546,RG540,RG70,RG397,RG36,RG178,RG356,RG39,RG355,RG105,7,6,3,3,3,5,7,6,4,0,2,4,1,4,1,3,3,3,3,3,1,3,3,3,3,3,3,3
RG699,0.232352492,-0.22680837,0.482758621,6,3,3,RG819,RG223,RG336,RG990,RG684,RG341,RG259,RG979,RG491,RG489,RG27,RG258,RG981,RG993,3,2,5,3,4,3,1,2,2,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
RG700,-0.200143891,0.004181726,0.626168224,9,7,2,RG280,RG559,RG34,RG844,RG850,RG350,RG713,RG120,RG233,RG342,RG781,RG39,RG473,RG486,2,6,7,4,4,6,3,4,2,5,5,4,7,1,3,3,0,3,3,3,3,3,3,3,3,3,2,3
RG701,0.339617193,-0.021326321,0.435897436,4,1,3,RG208,RG504,RG222,RG113,RG894,RG96,RG129,RG734,RG467,RG598,RG908,RG667,RG611,RG739,0,3,0,7,0,3,1,4,1,2,4,4,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
RG702,-0.324434293,-0.090399152,0.494252874,4,1,3,RG431,RG291,RG532,RG831,RG161,RG87,RG693,RG885,RG92,RG403,RG843,RG204,RG736,RG255,4,1,3,0,1,3,7,1,0,5,6,4,5,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3
RG703,0.056365148,-0.11696913,0.59223301,9,7,2,RG874,RG296,RG957,RG28,RG174,RG490,RG804,RG30,RG317,RG187,RG272,RG652,RG394,RG830,2,1,7,7,6,2,2,4,5,4,5,2,6,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3
RG704,0.00371153,0.053933319,0.552083333,3,0,3,RG150,RG767,RG408,RG273,RG69,RG264,RG550,RG231,RG807,RG166,RG109,RG968,RG111,RG676,3,1,7,3,0,2,5,1,7,5,6,2,5,6,3,3,2,3,3,3,3,3,2,3,3,3,3,3
RG705,-0.383718811,0.103642674,0.556701031,6,3,3,RG728,RG731,RG254,RG387,RG165,RG753,RG710,RG143,RG11,RG450,RG63,RG50,RG85,RG319,3,1,5,6,7,4,2,7,1,1,3,3,2,6,3,3,3,3,2,3,3,2,3,3,3,3,3,3
RG706,-0.037616645,0.289687229,0.548387097,6,3,3,RG893,RG466,RG829,RG153,RG271,RG544,RG332,RG750,RG755,RG959,RG202,RG207,RG429,RG687,1,1,4,1,3,7,3,2,7,1,3,2,6,7,3,3,3,3,3,2,3,3,2,3,3,3,3,2
RG707,0.114723189,0.071568005,0.594059406,3,0,3,RG691,RG671,RG320,RG298,RG855,RG415,RG48,RG462,RG757,RG261,RG966,RG806,RG863,RG751,2,5,2,7,6,7,2,1,5,1,7,5,3,7,3,3,3,2,3,2,3,3,3,3,2,3,3,2
RG708,-0.118596769,0.102735142,0.59,3,0,3,RG136,RG162,RG14,RG228,RG989,RG932,RG383,RG81,RG59,RG613,RG90,RG840,RG600,RG958,6,5,1,5,7,5,1,2,3,7,7,2,6,2,3,3,3,3,2,3,3,3,3,2,1,3,3,3
RG709,0.220179841,-0.105729233,0.59375,5,2,3,RG803,RG835,RG845,RG891,RG348,RG528,RG284,RG792,RG896,RG666,RG789,RG678,RG639,RG68,6,0,5,6,7,4,2,1,3,1,7,7,3,3,3,3,3,3,0,3,3,3,3,3,2,1,3,3
