ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BG266,-0.064817505,-0.236996775,0.553846154,9,6,3,BG220,BG76,BG46,BG114,BG566,BG187,BG872,BG954,BG521,BG343,BG284,BG534,BG1,BG59,BG757,BG22,BG277,BG712,BG748,4,3,6,4,7,6,1,3,1,2,4,1,2,2,1,7,5,2,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3
BG267,0.267525652,-0.412770385,0.544,4,1,3,BG353,BG707,BG639,BG578,BG550,BG822,BG52,BG820,BG979,BG349,BG577,BG971,BG448,BG628,BG223,BG109,BG509,BG555,BG568,4,3,4,0,7,0,4,0,7,4,1,1,4,7,1,6,4,4,6,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,3,3
BG268,-0.347697241,-0.378084042,0.504273504,6,3,3,BG674,BG516,BG607,BG999,BG654,BG937,BG227,BG612,BG554,BG92,BG301,BG121,BG153,BG506,BG570,BG821,BG350,BG982,BG160,1,0,4,4,0,5,6,3,7,7,3,1,4,2,2,0,0,3,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
BG269,0.312188799,-0.043133803,0.572580645,7,7,0,BG190,BG622,BG526,BG378,BG44,BG98,BG202,BG162,BG287,BG348,BG356,BG45,BG216,BG146,BG361,BG197,BG453,BG716,BG754,3,2,5,1,7,7,3,3,6,6,0,6,2,5,3,2,0,2,1,3,3,3,3,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3
BG270,0.224871265,0.140464727,0.539130435,7,7,0,BG890,BG290,BG606,BG768,BG147,BG862,BG887,BG871,BG279,BG801,BG951,BG718,BG228,BG945,BG184,BG594,BG72,BG37,BG235,3,0,1,7,7,2,2,2,1,2,4,7,5,1,1,3,4,3,0,3,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3
BG271,-0.450235399,-0.129816433,0.529411765,9,6,3,BG64,BG240,BG841,BG608,BG803,BG665,BG163,BG789,BG974,BG212,BG150,BG584,BG193,BG60,BG763,BG30,BG913,BG844,BG785,0,5,5,0,5,1,5,7,7,6,0,3,1,1,4,2,0,0,5,3,3,3,3,3,3,3,2,0,3,3,3,3,3,3,3,3,3,3
BG272,-0.299164592,0.03164846,0.453703704,3,0,3,BG830,BG510,BG787,BG116,BG746,BG662,BG905,BG836,BG101,BG225,BG83,BG253,BG286,BG782,BG180,BG441,BG77,BG861,BG825,2,3,3,1,0,2,3,1,4,2,3,1,7,5,4,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
BG273,0.302348787,0.103352735,0.476635514,9,7,2,BG609,BG230,BG179,BG845,BG541,BG377,BG698,BG20,BG499,BG61,BG65,BG450,BG500,BG585,BG298,BG184,BG341,BG56,BG340,3,2,0,1,0,2,4,5,2,1,1,2,2,4,4,1,2,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3
BG274,0.153356713,0.356005469,0.513043478,6,3,3,BG40,BG975,BG409,BG792,BG82,BG217,BG537,BG504,BG790,BG645,BG142,BG847,BG687,BG752,BG523,BG903,BG567,BG399,BG401,7,3,7,2,2,1,5,0,3,1,1,4,0,7,4,2,2,2,3,2,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG275,0.080803865,0.090503431,0.534482759,6,3,3,BG347,BG973,BG946,BG188,BG693,BG948,BG468,BG525,BG139,BG47,BG967,BG498,BG359,BG69,BG346,BG127,BG426,BG650,BG691,0,7,7,0,7,0,6,3,3,0,7,4,2,3,5,0,4,1,0,3,1,2,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3
BG276,0.120421659,0.011068445,0.469026549,9,6,3,BG18,BG194,BG186,BG667,BG597,BG112,BG868,BG675,BG899,BG303,BG400,BG640,BG483,BG296,BG402,BG795,BG981,BG918,BG396,1,0,4,4,2,1,5,4,2,3,0,5,2,0,2,6,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
