ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
UG21,0.247008058,-0.144461975,0.584269663,3,0,3,UG926,UG233,UG200,UG148,UG843,UG812,UG221,UG536,UG722,UG275,UG717,UG606,UG475,UG954,7,2,2,1,1,1,7,5,1,1,7,3,7,7,2,3,3,3,3,3,1,3,3,3,2,3,1,1
UG22,-0.119407193,-0.343213063,0.536842105,6,3,3,UG705,UG105,UG208,UG769,UG95,UG773,UG846,UG784,UG133,UG570,UG695,UG160,UG486,UG915,7,4,5,3,0,2,4,5,3,2,1,4,6,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
UG23,-0.308646218,-0.162520501,0.5,8,5,3,UG37,UG137,UG810,UG274,UG62,UG474,UG252,UG312,UG238,UG667,UG264,UG390,UG678,UG965,7,7,4,1,1,1,2,2,3,2,0,2,1,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3
UG24,0.266002943,0.014412655,0.517647059,5,2,3,UG729,UG466,UG781,UG945,UG433,UG61,UG26,UG415,UG93,UG191,UG438,UG901,UG485,UG937,7,5,6,5,0,0,1,1,1,2,2,7,2,3,2,3,3,3,3,3,3,3,3,3,3,0,3,3
UG25,-0.210782092,0.09636167,0.49382716,4,1,3,UG513,UG452,UG295,UG988,UG51,UG936,UG648,UG829,UG814,UG108,UG124,UG928,UG703,UG831,2,7,2,1,2,2,0,2,3,3,1,1,7,6,3,2,3,3,3,3,3,3,3,3,3,3,0,3
UG26,0.225369609,0.012115623,0.594059406,4,1,3,UG901,UG438,UG729,UG466,UG191,UG949,UG24,UG76,UG111,UG502,UG594,UG950,UG3,UG149,7,2,7,5,2,3,2,1,4,6,5,4,5,6,0,3,2,3,3,3,3,3,3,3,3,3,3,3
UG27,0.03280966,0.281922061,0.548387097,5,2,3,UG183,UG521,UG90,UG782,UG157,UG262,UG922,UG289,UG162,UG676,UG158,UG9,UG889,UG596,4,1,2,3,1,1,6,5,7,3,5,7,2,2,3,3,3,3,3,3,3,3,1,3,3,2,3,3
UG28,0.020327073,-0.074345271,0.527472527,3,0,3,UG36,UG373,UG563,UG685,UG694,UG544,UG41,UG379,UG73,UG868,UG578,UG574,UG995,UG898,7,4,1,3,0,7,2,3,2,3,4,3,5,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3
UG29,0.245112511,0.299976532,0.494382022,5,2,3,UG623,UG653,UG526,UG746,UG675,UG394,UG689,UG313,UG142,UG876,UG982,UG540,UG307,UG636,4,5,3,0,2,3,2,1,3,3,5,4,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG30,0.198388867,0.081821324,0.531914894,7,4,3,UG739,UG3,UG296,UG195,UG594,UG187,UG382,UG528,UG819,UG792,UG949,UG48,UG502,UG191,5,5,1,7,5,2,0,3,4,2,3,1,6,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3
UG31,0.142722899,0.035987249,0.533333333,3,0,3,UG562,UG257,UG10,UG423,UG794,UG953,UG195,UG903,UG502,UG886,UG76,UG361,UG89,UG12,0,2,5,2,7,4,7,2,6,4,1,1,7,0,3,3,3,3,2,3,2,3,3,3,3,3,2,3
UG32,0.112713068,0.162222273,0.571428571,9,7,2,UG873,UG823,UG88,UG91,UG101,UG220,UG569,UG288,UG87,UG362,UG306,UG4,UG503,UG998,1,4,4,1,7,7,3,2,4,4,3,1,2,6,3,3,3,3,2,2,3,3,3,3,3,3,3,3
UG33,0.380455084,-0.010682244,0.575757576,5,2,3,UG305,UG236,UG219,UG391,UG997,UG270,UG613,UG537,UG217,UG109,UG970,UG43,UG303,UG835,5,1,3,7,6,7,4,4,2,6,0,1,2,7,3,3,3,2,3,2,3,3,3,3,3,3,3,2
UG34,0.386461483,0.05968594,0.538461538,4,1,3,UG43,UG219,UG167,UG613,UG224,UG68,UG113,UG303,UG305,UG871,UG172,UG997,UG270,UG33,1,3,7,4,3,1,3,2,5,1,3,6,7,2,3,3,1,3,3,3,3,3,3,3,3,3,2,3
UG35,0.062472089,-0.120047643,0.488636364,5,2,3,UG425,UG261,UG237,UG406,UG724,UG173,UG73,UG980,UG349,UG732,UG67,UG898,UG793,UG753,5,2,3,6,1,2,2,2,2,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG36,0.017677075,-0.06301476,0.522222222,9,7,2,UG563,UG28,UG685,UG373,UG544,UG694,UG41,UG995,UG379,UG578,UG285,UG574,UG855,UG73,1,0,3,4,7,0,2,5,3,4,2,3,4,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3
UG37,-0.311121173,-0.185300066,0.528089888,9,7,2,UG252,UG23,UG62,UG274,UG137,UG678,UG810,UG474,UG238,UG312,UG787,UG667,UG390,UG445,2,5,1,1,7,1,4,1,3,2,3,2,2,6,3,3,3,3,1,3,3,3,3,3,3,3,3,3
UG38,-0.042115593,0.113248102,0.482758621,9,6,3,UG180,UG726,UG82,UG66,UG612,UG213,UG896,UG353,UG693,UG418,UG786,UG682,UG737,UG614,2,3,5,3,5,3,1,3,3,3,0,3,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG39,-0.006165824,-0.366766565,0.540816327,7,4,3,UG652,UG247,UG512,UG825,UG839,UG534,UG899,UG818,UG486,UG529,UG615,UG941,UG434,UG533,6,3,3,2,4,3,2,2,6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG40,0.352078406,-0.251925785,0.552083333,6,3,3,UG239,UG118,UG170,UG494,UG57,UG770,UG806,UG893,UG139,UG878,UG468,UG384,UG169,UG404,2,6,4,5,7,6,5,0,2,3,4,4,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3
UG41,-0.002246389,-0.057927912,0.532608696,5,2,3,UG379,UG563,UG36,UG544,UG578,UG670,UG761,UG28,UG995,UG685,UG855,UG420,UG398,UG574,3,1,7,7,4,2,4,0,5,3,4,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
UG42,-0.280077133,0.015016586,0.457831325,5,2,3,UG449,UG583,UG881,UG98,UG329,UG680,UG497,UG400,UG359,UG979,UG655,UG215,UG1,UG411,1,3,6,5,1,2,3,4,1,2,1,5,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UG43,0.417651922,0.042555493,0.5625,4,1,3,UG613,UG34,UG305,UG68,UG270,UG219,UG33,UG109,UG284,UG167,UG214,UG997,UG303,UG113,4,1,5,1,7,3,2,6,4,7,2,6,2,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3
UG44,0.052136934,-0.218983246,0.581632653,4,1,3,UG478,UG658,UG755,UG145,UG962,UG820,UG609,UG242,UG706,UG590,UG759,UG771,UG824,UG661,2,3,5,5,7,4,4,3,7,3,3,7,1,2,3,3,3,3,2,3,3,3,1,3,3,2,3,3
UG45,-0.425984837,0.089547231,0.371428571,4,1,3,UG374,UG520,UG542,UG523,UG52,UG992,UG826,UG741,UG993,UG479,UG627,UG875,UG318,UG764,1,7,2,1,0,1,2,0,0,3,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3
UG46,-0.00707079,-0.109872008,0.572815534,6,3,3,UG367,UG868,UG890,UG574,UG811,UG578,UG898,UG444,UG234,UG738,UG263,UG977,UG379,UG487,2,3,2,3,3,4,4,6,7,5,6,2,3,6,3,3,3,3,3,3,3,3,2,3,3,3,3,3
UG47,-0.090520267,-0.081783836,0.531914894,5,2,3,UG83,UG592,UG625,UG870,UG506,UG720,UG573,UG368,UG932,UG989,UG918,UG961,UG637,UG343,6,3,6,6,7,1,1,2,5,2,2,1,2,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3
UG48,0.180033475,0.12295296,0.457831325,4,1,3,UG792,UG528,UG854,UG900,UG296,UG4,UG510,UG187,UG287,UG30,UG749,UG739,UG283,UG91,2,3,4,0,1,1,4,2,3,4,3,5,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
