Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
UR543,0.011489805,-0.256477204,49.5%,6,3,3,UR775,UR1068,UR920,UR916,UR1368,UR1814,UR1176,UR1625,UR368,UR1122,UR1998,UR992,UR1981,UR538,UR100,UR759,UR862,UR1580,UR892,1,0,4,2,1,1,0,5,6,7,3,1,2,3,7,3,3,2,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3
UR544,-0.329637053,0.03311392,62.1%,9,7,2,UR702,UR840,UR1929,UR1253,UR743,UR844,UR1506,UR1049,UR556,UR627,UR435,UR1487,UR905,UR1212,UR1916,UR835,UR596,UR1240,UR1872,5,7,4,3,4,2,2,3,6,4,1,7,6,7,5,4,2,4,4,3,0,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3
UR545,-0.112966865,-0.097436135,65.0%,8,7,1,UR724,UR1349,UR1305,UR1034,UR631,UR521,UR948,UR452,UR1076,UR1589,UR1657,UR1876,UR1715,UR345,UR894,UR339,UR1901,UR1549,UR1732,5,3,2,7,7,3,2,4,6,3,4,5,7,7,5,5,2,6,3,3,3,3,0,2,3,3,3,3,3,3,3,0,2,3,3,3,3,3
UR546,-0.199730471,0.088300955,56.0%,5,2,3,UR47,UR315,UR852,UR1088,UR582,UR1439,UR470,UR1307,UR889,UR167,UR1801,UR90,UR1659,UR1425,UR314,UR1915,UR248,UR860,UR1905,6,0,4,4,0,5,2,2,7,5,3,1,5,2,2,2,7,7,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,3
UR547,-0.295974525,-0.015816049,66.2%,5,2,3,UR510,UR1652,UR1776,UR1826,UR1541,UR596,UR964,UR1081,UR34,UR347,UR122,UR110,UR1473,UR854,UR1165,UR145,UR1108,UR1738,UR1049,3,2,1,7,4,2,5,3,7,7,6,7,7,2,7,7,7,3,3,3,3,3,2,3,3,3,3,2,1,3,1,2,3,1,2,0,3,3
UR548,-0.192770089,0.004316251,56.9%,4,1,3,UR1029,UR432,UR604,UR761,UR866,UR75,UR1567,UR745,UR85,UR1467,UR1043,UR970,UR1573,UR1594,UR1881,UR1716,UR1658,UR830,UR1898,5,3,0,2,1,7,3,7,7,7,1,1,4,1,7,3,1,4,5,3,3,3,3,3,2,3,2,2,1,3,3,3,3,1,3,3,3,3
UR549,0.179185612,0.207213118,52.1%,5,2,3,UR1703,UR1647,UR998,UR586,UR577,UR1792,UR1019,UR1503,UR509,UR731,UR271,UR441,UR537,UR1612,UR127,UR690,UR1740,UR1207,UR286,7,2,1,7,1,1,0,3,7,4,3,1,0,1,6,5,5,1,4,2,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
UR550,-0.100744518,0.129182102,57.7%,4,1,3,UR1895,UR974,UR1468,UR479,UR407,UR1433,UR581,UR1448,UR353,UR412,UR1356,UR1504,UR1727,UR1992,UR610,UR1744,UR419,UR517,UR709,1,2,4,1,5,3,3,7,6,3,6,3,7,2,6,6,3,5,5,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3
UR551,-0.011230138,0.242742858,59.5%,9,7,2,UR410,UR1318,UR1060,UR1782,UR859,UR253,UR689,UR1662,UR744,UR1344,UR1445,UR1290,UR1422,UR430,UR1670,UR1766,UR1720,UR204,UR429,3,5,2,4,7,1,4,5,6,0,7,7,5,7,2,2,1,1,2,3,3,3,3,2,3,3,3,3,3,2,2,3,0,3,3,3,3,3
UR552,-0.273191557,-0.195412353,55.6%,7,4,3,UR1777,UR695,UR710,UR381,UR319,UR111,UR1289,UR652,UR1009,UR1316,UR645,UR298,UR565,UR1367,UR1182,UR662,UR1271,UR1863,UR1087,7,2,6,2,0,4,3,7,2,3,1,6,7,1,1,7,1,1,4,2,3,3,3,3,3,3,2,3,3,3,3,1,3,3,2,3,3,3
UR553,0.0688904,0.114370265,55.8%,5,2,3,UR1678,UR1893,UR303,UR671,UR1175,UR634,UR267,UR1206,UR1563,UR637,UR311,UR1141,UR1845,UR210,UR1018,UR1557,UR1773,UR324,UR1953,2,1,3,7,5,4,1,1,5,2,3,6,6,6,1,4,7,2,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
UR554,-0.160600586,0.224998657,61.2%,4,1,3,UR477,UR139,UR1812,UR279,UR103,UR302,UR1093,UR615,UR95,UR530,UR176,UR357,UR1737,UR292,UR1910,UR1456,UR304,UR451,UR872,0,3,7,6,7,7,3,1,3,1,5,4,5,6,7,5,3,4,4,3,3,0,3,0,2,3,3,3,3,3,3,3,3,2,3,3,3,3
UR555,-0.202577616,0.201024138,43.4%,8,5,3,UR1039,UR86,UR984,UR530,UR755,UR357,UR872,UR398,UR595,UR1464,UR615,UR1875,UR1676,UR477,UR1530,UR787,UR1301,UR330,UR1736,3,4,4,1,0,4,4,1,2,0,1,0,2,0,4,3,5,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR556,-0.353938172,0.013346618,65.5%,9,6,3,UR1829,UR627,UR840,UR1929,UR1240,UR835,UR873,UR1109,UR544,UR591,UR34,UR110,UR702,UR145,UR1253,UR1776,UR854,UR677,UR1872,2,4,7,4,4,4,7,4,7,6,7,7,5,7,3,1,2,6,4,3,3,0,3,3,3,2,3,2,3,2,1,3,2,3,3,3,3,3
UR557,0.409039182,-0.25280872,50.8%,6,3,3,UR1023,UR1852,UR1933,UR1501,UR230,UR1411,UR845,UR1682,UR942,UR152,UR953,UR952,UR1169,UR1434,UR945,UR928,UR993,UR1864,UR440,2,0,2,4,0,1,1,6,6,3,5,5,4,7,1,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
UR558,0.046406574,0.032852935,53.7%,6,3,3,UR21,UR778,UR301,UR355,UR1156,UR413,UR1882,UR150,UR1844,UR133,UR1028,UR1337,UR1644,UR224,UR179,UR611,UR800,UR737,UR1938,1,1,3,3,4,7,2,5,7,6,3,1,7,2,1,3,4,0,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3
UR559,-0.264378635,-0.099227607,59.8%,3,0,3,UR214,UR766,UR63,UR1513,UR742,UR1129,UR811,UR682,UR1839,UR426,UR240,UR148,UR770,UR49,UR262,UR217,UR583,UR1292,UR1308,6,1,4,5,0,7,7,4,6,5,4,7,3,2,4,2,1,4,7,3,3,3,3,3,1,2,3,3,3,3,1,3,3,3,3,3,3,1
UR560,0.192591065,0.270347636,49.6%,5,2,3,UR1884,UR796,UR1861,UR1825,UR1503,UR1792,UR690,UR1502,UR1019,UR1336,UR1896,UR1355,UR1984,UR237,UR1612,UR869,UR748,UR19,UR375,2,7,4,6,3,1,5,0,0,0,4,2,0,7,1,2,4,4,2,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
UR561,0.224942966,0.004628542,58.4%,5,2,3,UR502,UR1521,UR990,UR1264,UR467,UR1062,UR1936,UR1440,UR1684,UR1772,UR182,UR1753,UR532,UR720,UR401,UR174,UR732,UR1874,UR1972,4,3,6,3,7,2,7,4,5,0,4,1,7,2,0,2,0,7,7,3,3,3,3,2,3,1,3,3,3,3,3,1,3,3,3,3,1,2
UR562,0.14326967,-0.072480726,53.4%,3,0,3,UR658,UR1189,UR1267,UR676,UR1430,UR632,UR1040,UR1527,UR978,UR428,UR603,UR295,UR635,UR763,UR995,UR1866,UR1794,UR1516,UR1660,2,2,4,4,3,7,7,0,0,5,6,2,4,2,2,3,7,3,0,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,2,3,3
UR563,-0.005283223,-0.298802194,56.7%,6,3,3,UR961,UR1580,UR821,UR1810,UR597,UR906,UR1787,UR1393,UR1071,UR916,UR1981,UR1533,UR1149,UR1122,UR1914,UR1998,UR781,UR1912,UR1000,1,2,5,6,4,7,5,4,0,2,2,7,2,7,5,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,1,3,3,3,3,3
UR564,0.105842224,-0.12529488,54.7%,7,4,3,UR1565,UR1322,UR1172,UR1735,UR484,UR1925,UR1617,UR1821,UR1360,UR995,UR570,UR635,UR1516,UR197,UR566,UR940,UR1357,UR1823,UR1489,2,6,4,3,7,3,3,1,3,2,2,4,3,2,5,5,3,6,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR565,-0.296828065,-0.224498007,56.5%,8,7,1,UR1271,UR1087,UR1289,UR1007,UR298,UR652,UR1964,UR469,UR710,UR552,UR1522,UR1777,UR1510,UR111,UR645,UR1863,UR834,UR695,UR319,1,4,3,3,6,7,7,1,6,4,2,7,4,4,1,1,0,2,0,3,3,3,3,3,2,1,3,3,3,3,2,3,3,3,3,3,3,3
UR566,0.139625792,-0.143056794,52.9%,8,5,3,UR1821,UR1966,UR809,UR1622,UR725,UR851,UR1646,UR23,UR1286,UR70,UR197,UR449,UR995,UR578,UR727,UR1698,UR564,UR245,UR1578,1,3,4,4,1,3,1,3,2,7,2,2,2,6,3,4,4,7,0,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3
UR567,-0.096759219,-0.250638519,47.2%,3,0,3,UR1978,UR160,UR1004,UR82,UR663,UR231,UR847,UR36,UR1127,UR1037,UR338,UR1702,UR13,UR734,UR1044,UR342,UR1010,UR277,UR450,7,4,4,3,7,0,2,5,1,5,4,2,1,1,1,2,1,1,0,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR568,-0.081882627,0.406177727,52.1%,8,5,3,UR717,UR1808,UR936,UR1923,UR1204,UR1769,UR1806,UR1092,UR1804,UR1465,UR1983,UR1764,UR730,UR97,UR1890,UR1834,UR2000,UR1674,UR424,0,2,4,3,0,0,3,4,2,1,7,3,1,2,4,7,6,1,7,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2
UR569,-0.161814747,-0.087519239,59.6%,4,1,3,UR826,UR1146,UR1184,UR1323,UR1995,UR255,UR414,UR345,UR1767,UR1708,UR1549,UR194,UR542,UR795,UR1216,UR1575,UR498,UR151,UR42,4,5,6,7,1,0,2,7,4,7,6,3,2,2,7,2,5,6,4,3,3,3,2,3,3,3,2,3,2,3,3,3,3,1,3,3,3,3
UR570,0.078464009,-0.101373836,55.8%,5,2,3,UR1735,UR1587,UR940,UR657,UR481,UR504,UR1925,UR1565,UR489,UR806,UR1172,UR1357,UR1516,UR1322,UR1192,UR1611,UR564,UR635,UR1617,3,4,5,4,1,3,3,2,7,3,4,3,3,6,1,7,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3
UR571,0.106698666,-0.297740195,56.9%,8,5,3,UR43,UR598,UR1469,UR1785,UR215,UR1385,UR348,UR223,UR171,UR1860,UR539,UR1201,UR617,UR1427,UR1807,UR747,UR6,UR1324,UR1243,2,4,7,5,6,7,1,1,5,5,4,4,1,7,1,2,0,5,2,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3
UR572,0.057932369,-0.194376649,52.5%,9,7,2,UR1729,UR300,UR1229,UR186,UR1517,UR1020,UR648,UR888,UR306,UR168,UR1242,UR656,UR818,UR1531,UR924,UR686,UR1310,UR1428,UR1817,7,1,2,3,1,2,7,3,5,5,2,1,1,3,1,1,5,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
UR573,0.099078143,0.240374768,51.7%,4,1,3,UR1196,UR575,UR1719,UR817,UR1797,UR258,UR696,UR883,UR1758,UR1144,UR1542,UR247,UR1605,UR385,UR154,UR162,UR1740,UR81,UR173,2,3,3,2,4,4,7,3,3,2,1,4,1,0,3,3,5,2,7,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1
UR574,-0.398405148,-0.127401534,50.8%,6,3,3,UR367,UR1057,UR667,UR495,UR1288,UR1384,UR585,UR91,UR1632,UR911,UR874,UR264,UR988,UR1369,UR1488,UR1011,UR60,UR1494,UR109,0,1,3,4,3,1,3,4,3,0,7,1,4,6,5,3,4,4,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
UR575,0.098038452,0.226383784,54.4%,6,3,3,UR1797,UR573,UR1719,UR883,UR1196,UR817,UR1605,UR1889,UR1663,UR1144,UR258,UR226,UR1558,UR1758,UR696,UR1542,UR509,UR1740,UR127,4,1,3,3,2,2,1,0,6,2,4,4,4,3,7,1,7,5,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3
UR576,-0.237121868,-0.022206456,66.2%,9,7,2,UR1046,UR69,UR1208,UR227,UR1590,UR1679,UR752,UR1221,UR83,UR622,UR830,UR1584,UR987,UR1571,UR970,UR1881,UR1600,UR1567,UR1559,5,7,7,2,7,7,2,5,5,4,4,3,7,3,1,7,1,3,7,3,1,2,3,1,2,3,3,3,3,3,3,2,3,3,1,3,3,1
UR577,0.198647827,0.188128308,45.2%,4,1,3,UR1703,UR286,UR549,UR1207,UR951,UR271,UR1227,UR998,UR653,UR1647,UR1063,UR1366,UR1247,UR1612,UR586,UR1499,UR1327,UR116,UR1019,7,4,2,1,2,3,6,1,1,2,0,0,3,1,7,2,3,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3
UR578,0.162152465,-0.117077892,50.9%,9,6,3,UR70,UR1646,UR1866,UR1578,UR725,UR851,UR763,UR206,UR995,UR1040,UR797,UR776,UR1400,UR1821,UR1505,UR566,UR1622,UR288,UR1430,7,1,3,0,1,3,2,1,2,7,0,4,5,1,1,5,4,2,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3
UR579,-0.324746096,-0.079582579,62.6%,4,1,3,UR55,UR785,UR1418,UR838,UR60,UR1488,UR1626,UR1738,UR751,UR583,UR293,UR1165,UR1404,UR1108,UR850,UR1308,UR1341,UR1011,UR508,5,6,7,2,4,5,1,3,3,1,7,7,7,7,5,7,0,3,1,3,3,2,3,3,3,3,3,3,3,1,1,2,0,3,1,3,3,3
UR580,0.31818496,0.201202045,51.2%,7,4,3,UR1080,UR1507,UR1551,UR1789,UR1362,UR767,UR1102,UR918,UR963,UR1672,UR1197,UR1943,UR1965,UR808,UR1378,UR1300,UR46,UR1134,UR408,3,4,6,6,0,2,4,4,6,5,1,3,6,1,0,1,1,6,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR581,-0.086527406,0.140538414,56.5%,6,3,3,UR1468,UR412,UR479,UR1504,UR1727,UR1992,UR550,UR419,UR974,UR610,UR1895,UR407,UR1399,UR706,UR1433,UR1694,UR353,UR1356,UR1448,4,3,1,3,7,2,1,3,2,6,1,5,2,2,3,7,6,6,7,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2
UR582,-0.1996951,0.06786046,51.7%,3,0,3,UR47,UR852,UR1915,UR1425,UR1307,UR546,UR623,UR1905,UR315,UR1576,UR314,UR1610,UR1869,UR470,UR1162,UR1685,UR248,UR1848,UR90,6,4,2,2,2,2,1,4,0,7,2,4,3,2,6,3,7,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3
UR583,-0.29744528,-0.088936244,61.8%,4,1,3,UR751,UR293,UR1308,UR508,UR240,UR33,UR838,UR55,UR1129,UR785,UR214,UR579,UR811,UR63,UR44,UR742,UR1108,UR559,UR1738,3,7,7,1,4,6,2,5,7,6,6,1,7,4,4,0,7,0,3,3,1,1,3,3,3,3,3,1,3,3,3,2,3,3,3,0,3,3
UR584,0.346638276,-0.008013923,52.9%,9,7,2,UR816,UR434,UR1491,UR1477,UR901,UR718,UR236,UR1987,UR35,UR1275,UR1515,UR1955,UR1588,UR704,UR1150,UR1416,UR1094,UR260,UR1607,1,3,6,3,3,4,0,3,3,4,2,1,5,3,7,1,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3
UR585,-0.363144245,-0.145049767,55.6%,6,3,3,UR1384,UR1288,UR988,UR495,UR367,UR1471,UR574,UR1494,UR700,UR340,UR1011,UR1495,UR1632,UR708,UR1369,UR1057,UR1404,UR323,UR1090,1,3,4,4,0,4,3,4,1,3,3,2,3,4,6,1,7,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2
UR586,0.155546279,0.19481193,50.9%,8,7,1,UR998,UR441,UR731,UR537,UR127,UR509,UR1699,UR549,UR1647,UR271,UR1218,UR1407,UR1703,UR1740,UR1725,UR577,UR883,UR1247,UR116,1,1,4,0,6,7,2,2,2,3,1,0,7,5,2,1,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3
UR587,-0.32404787,0.207641533,57.3%,4,1,3,UR1460,UR947,UR1139,UR1065,UR366,UR980,UR855,UR673,UR1120,UR1975,UR1822,UR628,UR1054,UR94,UR221,UR352,UR858,UR1483,UR491,7,3,2,5,5,5,5,5,7,4,5,0,0,2,4,7,3,0,1,2,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3
UR588,0.092990312,0.043994824,54.3%,6,3,3,UR185,UR1104,UR1028,UR611,UR531,UR1032,UR800,UR272,UR1882,UR1156,UR301,UR1309,UR1953,UR1018,UR1266,UR1415,UR54,UR865,UR1451,4,5,3,3,1,2,4,7,2,4,3,2,4,1,7,2,3,5,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3
UR589,0.155966465,-0.274151056,48.6%,5,2,3,UR1437,UR983,UR1237,UR1358,UR6,UR703,UR1324,UR1919,UR536,UR1133,UR539,UR312,UR1075,UR171,UR893,UR1180,UR223,UR764,UR43,2,2,4,7,0,2,5,7,2,2,4,2,2,5,2,1,1,0,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
UR590,-0.081219325,0.006458676,54.5%,6,3,3,UR1331,UR779,UR1116,UR681,UR621,UR261,UR1763,UR1442,UR1174,UR57,UR158,UR1319,UR674,UR1795,UR871,UR1389,UR220,UR1593,UR1688,5,3,3,4,1,1,5,1,5,1,1,1,7,2,7,0,4,7,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,2,3
UR591,-0.383380517,0.002163695,59.8%,9,6,3,UR1109,UR705,UR1829,UR1245,UR1375,UR556,UR1240,UR1041,UR627,UR1024,UR468,UR1073,UR840,UR873,UR835,UR1929,UR1423,UR677,UR1712,4,1,2,3,1,6,4,6,4,1,7,2,7,7,4,4,2,6,2,3,3,3,3,3,3,3,3,3,3,0,3,0,2,3,3,3,3,3
UR592,-0.246546114,0.110006175,65.5%,5,2,3,UR989,UR196,UR860,UR735,UR387,UR167,UR889,UR90,UR1956,UR1363,UR1496,UR895,UR228,UR248,UR1439,UR868,UR1457,UR1262,UR314,2,4,7,2,3,5,7,1,3,6,2,7,7,7,5,5,7,7,2,3,3,1,3,3,3,2,3,3,3,3,2,1,1,3,3,2,0,3
UR593,0.007084621,0.119168448,55.4%,7,4,3,UR427,UR1830,UR201,UR1781,UR1630,UR829,UR1986,UR492,UR377,UR1897,UR1595,UR1171,UR1968,UR395,UR699,UR1970,UR1563,UR1907,UR1388,7,6,3,2,1,2,4,7,3,3,0,6,1,4,5,2,5,5,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
UR594,-0.430464325,-0.033727627,57.5%,8,5,3,UR459,UR8,UR1444,UR199,UR975,UR1245,UR1375,UR705,UR1973,UR1024,UR109,UR468,UR911,UR591,UR1041,UR1712,UR1073,UR874,UR1109,7,3,5,7,1,3,1,1,3,1,2,7,0,6,6,2,2,7,4,2,3,3,2,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3
UR595,-0.228783159,0.197384913,47.3%,5,2,3,UR1530,UR1875,UR1736,UR1261,UR1039,UR86,UR398,UR1166,UR555,UR1301,UR984,UR872,UR1676,UR654,UR144,UR491,UR1946,UR755,UR357,4,0,2,0,3,4,1,5,5,5,4,4,2,7,0,1,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
UR596,-0.298639866,0.012543469,58.3%,5,2,3,UR1826,UR1049,UR1652,UR1253,UR347,UR1916,UR122,UR510,UR547,UR702,UR1776,UR1506,UR844,UR34,UR544,UR1929,UR835,UR435,UR743,7,3,2,3,7,5,6,3,2,5,1,2,2,7,7,4,4,1,4,2,3,3,3,1,3,3,3,3,3,3,3,3,2,2,3,3,3,3
UR597,-0.008178059,-0.314708755,54.0%,7,4,3,UR821,UR961,UR563,UR1393,UR1580,UR1810,UR1787,UR1533,UR1912,UR1149,UR906,UR1466,UR1142,UR1000,UR1071,UR1452,UR781,UR1914,UR916,5,1,3,4,2,6,5,7,3,2,7,1,5,3,0,1,1,5,2,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3
UR598,0.088667685,-0.307822719,58.8%,7,4,3,UR1385,UR1469,UR571,UR1807,UR215,UR1201,UR1243,UR1785,UR43,UR617,UR1799,UR1860,UR670,UR348,UR1891,UR620,UR1482,UR1274,UR1427,7,7,5,1,6,4,2,5,2,1,3,5,5,1,5,2,3,5,7,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
UR599,0.07216109,-0.611936234,41.2%,8,5,3,UR1793,UR1962,UR1603,UR1042,UR1303,UR1728,UR480,UR65,UR655,UR67,UR1332,UR1377,UR934,UR679,UR10,UR373,UR1528,UR358,UR820,3,1,0,4,1,2,1,0,5,2,0,3,3,3,0,1,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR600,0.039729202,-0.34669528,57.1%,5,2,3,UR1409,UR1452,UR1482,UR1799,UR460,UR1114,UR1533,UR31,UR1842,UR159,UR1393,UR1807,UR620,UR1912,UR1243,UR670,UR1466,UR1914,UR1385,2,1,3,3,1,7,7,6,7,3,4,1,2,3,2,5,1,5,7,3,3,3,3,3,1,1,3,2,3,3,3,3,3,3,3,3,3,2
UR601,-0.142022579,-0.012715614,57.3%,4,1,3,UR1988,UR1026,UR252,UR912,UR1481,UR520,UR1898,UR1314,UR999,UR1193,UR1110,UR1913,UR1658,UR389,UR1927,UR1704,UR102,UR1389,UR85,3,7,4,6,3,4,5,4,6,3,5,1,1,0,7,1,3,0,7,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,2
UR602,-0.142933313,-0.148459658,56.6%,7,4,3,UR379,UR37,UR53,UR505,UR1902,UR386,UR772,UR471,UR684,UR1183,UR24,UR1892,UR1140,UR1455,UR151,UR1732,UR1715,UR1668,UR356,1,4,1,2,6,4,6,1,5,3,2,4,1,6,6,3,7,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2
UR603,0.173918969,-0.064415113,47.1%,9,6,3,UR978,UR813,UR1145,UR1210,UR1267,UR2,UR1189,UR562,UR313,UR658,UR288,UR1862,UR1527,UR763,UR92,UR206,UR1040,UR870,UR1866,0,4,1,7,4,1,2,0,0,2,2,0,0,2,5,1,7,2,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
UR604,-0.182572642,-0.002375702,57.9%,3,0,3,UR761,UR548,UR85,UR432,UR75,UR866,UR1898,UR1029,UR745,UR1658,UR1467,UR881,UR970,UR102,UR1110,UR1881,UR1567,UR1594,UR1716,2,1,7,3,7,1,5,5,7,1,7,4,1,3,5,7,3,1,3,3,3,2,3,2,3,3,3,2,3,1,3,3,3,3,1,3,3,3
UR605,0.03335416,0.19552544,57.7%,9,6,3,UR1038,UR1585,UR1117,UR1414,UR694,UR1121,UR1670,UR204,UR1831,UR1445,UR226,UR164,UR849,UR1111,UR411,UR689,UR1605,UR147,UR395,6,5,2,5,5,2,2,1,7,7,4,0,6,6,1,4,1,5,4,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
UR606,0.187572457,0.052664756,59.2%,7,4,3,UR25,UR771,UR1838,UR4,UR404,UR416,UR532,UR954,UR1097,UR1544,UR132,UR647,UR39,UR1386,UR1811,UR969,UR1497,UR84,UR1936,1,7,3,4,1,2,7,2,4,6,2,7,2,0,3,4,5,3,7,3,0,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,1
UR607,-0.125677015,0.337209155,60.9%,8,7,1,UR1470,UR71,UR1205,UR1419,UR1920,UR225,UR1674,UR1834,UR1633,UR1890,UR1167,UR1621,UR1983,UR1554,UR232,UR438,UR1804,UR487,UR897,5,0,6,1,0,5,1,7,2,4,3,4,7,7,7,2,2,7,1,3,3,3,3,3,3,3,2,3,3,3,3,2,1,1,3,3,1,3
UR608,-0.090898639,0.27081162,64.8%,6,3,3,UR98,UR497,UR533,UR529,UR290,UR1554,UR1098,UR535,UR519,UR118,UR1751,UR784,UR169,UR1354,UR525,UR451,UR420,UR101,UR1910,2,3,5,5,5,7,7,0,4,7,5,5,3,2,4,4,7,7,7,3,3,3,3,3,1,1,3,3,2,3,3,3,3,3,3,1,1,2
UR609,0.441695337,0.058860375,38.3%,8,5,3,UR1802,UR1137,UR783,UR968,UR1721,UR1462,UR1526,UR1435,UR864,UR1770,UR1566,UR659,UR1717,UR1215,UR447,UR643,UR1094,UR1392,UR1306,0,0,2,1,3,1,0,0,2,4,0,0,2,0,3,7,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
UR610,-0.099360286,0.159919113,57.5%,9,6,3,UR1727,UR1401,UR581,UR974,UR1468,UR1436,UR412,UR1055,UR479,UR550,UR1347,UR419,UR1504,UR517,UR1225,UR828,UR1895,UR1608,UR1399,7,3,3,2,4,7,3,2,1,1,4,3,3,5,5,7,1,4,2,2,3,3,3,3,0,3,3,3,3,3,3,3,3,3,1,3,3,3
UR611,0.081303714,0.030302241,51.2%,6,3,3,UR1104,UR800,UR1028,UR1156,UR588,UR301,UR185,UR243,UR1309,UR21,UR1882,UR1451,UR1597,UR558,UR224,UR531,UR927,UR1550,UR1032,5,4,3,4,3,3,4,5,2,1,2,4,4,3,2,1,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UR612,-0.2118412,-0.213800614,56.8%,9,6,3,UR1555,UR1276,UR208,UR360,UR1690,UR789,UR1367,UR1944,UR1601,UR662,UR1480,UR1136,UR1112,UR1351,UR1224,UR665,UR933,UR259,UR645,3,4,5,7,2,5,1,3,2,7,4,2,7,4,1,6,1,4,1,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3
UR613,-0.159467041,-0.189732149,54.3%,3,0,3,UR1553,UR1668,UR1665,UR1186,UR665,UR1351,UR1828,UR836,UR1892,UR466,UR958,UR789,UR259,UR166,UR788,UR3,UR386,UR833,UR534,6,0,0,6,6,4,5,3,4,3,0,5,4,2,2,7,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3
