Deck ID,NMDS 1,NMDS 2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BG489,0.160166928,-0.156603754,52.7%,8,7,1,BG1875,BG653,BG1554,BG140,BG1622,BG1118,BG480,BG1605,BG619,BG889,BG1732,BG969,BG28,BG30,BG286,BG890,BG1769,BG1480,BG169,2,1,1,2,4,3,1,7,1,7,5,0,0,3,2,3,7,1,2,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,1,3,3
BG490,0.187739243,0.074151849,54.0%,6,3,3,BG934,BG121,BG1696,BG839,BG776,BG1292,BG883,BG1353,BG1495,BG1941,BG1522,BG1113,BG559,BG659,BG1002,BG279,BG268,BG253,BG336,7,1,2,5,7,4,4,3,2,2,5,4,4,3,0,4,4,0,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG491,-0.289360831,0.267793105,52.1%,5,2,3,BG874,BG356,BG1514,BG1913,BG634,BG1416,BG218,BG817,BG1208,BG318,BG1497,BG987,BG884,BG1662,BG1825,BG582,BG1124,BG1506,BG1901,7,1,3,4,5,5,2,0,0,1,1,5,5,7,6,6,1,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
BG492,-0.204462242,-0.287689534,50.5%,8,7,1,BG1015,BG56,BG1134,BG514,BG1418,BG348,BG988,BG1040,BG1234,BG1029,BG704,BG1486,BG1517,BG652,BG651,BG1078,BG1726,BG291,BG1806,1,2,1,3,2,7,1,5,4,0,1,4,2,2,7,2,0,4,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3
BG493,-0.02491733,-0.164268404,47.7%,7,4,3,BG271,BG1940,BG1462,BG1128,BG696,BG371,BG614,BG941,BG1932,BG692,BG266,BG1552,BG1543,BG1706,BG1091,BG1496,BG1243,BG1842,BG1090,0,5,1,2,3,2,2,2,2,4,2,7,3,7,3,1,0,3,0,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3
BG494,0.277027085,0.135525876,46.4%,6,3,3,BG39,BG292,BG1975,BG1750,BG233,BG61,BG1468,BG1277,BG807,BG978,BG1982,BG249,BG1904,BG276,BG454,BG1492,BG657,BG950,BG1210,1,3,2,3,4,0,7,3,3,1,0,3,4,0,0,5,3,5,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
BG495,-0.115953765,0.078369264,51.7%,5,2,3,BG1902,BG439,BG1532,BG1304,BG1302,BG1222,BG933,BG1697,BG1019,BG397,BG1993,BG546,BG1000,BG1690,BG1321,BG1607,BG1487,BG360,BG1564,3,7,2,3,5,3,6,4,1,1,0,6,0,4,7,3,0,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
BG496,-0.220054471,-0.103855907,55.2%,4,1,3,BG1074,BG11,BG1248,BG981,BG1578,BG59,BG1886,BG257,BG1025,BG186,BG1885,BG298,BG172,BG1654,BG1519,BG1573,BG198,BG1808,BG1785,1,4,0,0,6,1,2,7,5,1,7,4,5,7,3,5,2,6,2,3,3,3,3,3,3,3,2,3,3,1,3,3,2,3,3,3,3,3
BG497,-0.113703666,0.221525587,55.9%,5,2,3,BG753,BG1976,BG1744,BG576,BG517,BG1220,BG725,BG129,BG1755,BG17,BG632,BG1137,BG1142,BG1465,BG1223,BG1797,BG818,BG1388,BG1536,1,2,7,3,5,1,7,3,1,7,4,6,1,0,5,6,2,7,1,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3
BG498,0.065632888,0.109732342,49.6%,6,3,3,BG1171,BG1888,BG1482,BG5,BG1811,BG1467,BG670,BG1073,BG437,BG1114,BG1303,BG1601,BG31,BG282,BG833,BG557,BG1191,BG629,BG1412,1,1,1,3,5,1,2,3,7,2,4,3,2,0,2,1,6,5,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
BG499,0.144883381,-0.199071217,47.7%,4,1,3,BG889,BG75,BG1100,BG1264,BG1330,BG1782,BG30,BG1480,BG1622,BG1875,BG627,BG200,BG1312,BG653,BG501,BG968,BG140,BG1472,BG1831,7,2,1,2,2,0,3,1,4,2,3,2,7,1,2,0,2,6,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
BG500,-0.328154037,0.09664968,50.9%,3,0,3,BG731,BG251,BG38,BG1187,BG330,BG1541,BG483,BG1959,BG581,BG1600,BG1348,BG856,BG1498,BG1283,BG387,BG849,BG161,BG1357,BG1719,1,7,0,2,4,7,4,4,5,2,3,1,3,1,7,1,5,1,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3
BG501,0.174443774,-0.214851902,53.8%,5,2,3,BG200,BG30,BG655,BG14,BG1264,BG1782,BG1585,BG1330,BG516,BG1841,BG1622,BG499,BG793,BG193,BG1636,BG653,BG889,BG361,BG1860,2,3,1,6,2,0,3,2,2,6,4,1,7,2,3,1,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,3
BG502,-0.038256606,-0.288143287,53.7%,3,0,3,BG241,BG757,BG1951,BG424,BG1822,BG390,BG542,BG1812,BG1529,BG1632,BG1235,BG1830,BG794,BG1255,BG91,BG1387,BG713,BG1106,BG352,3,7,5,3,7,0,2,4,4,3,7,4,3,1,4,5,3,1,0,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3
BG503,0.107123783,-0.294347106,51.3%,6,3,3,BG930,BG1553,BG272,BG1865,BG1318,BG1326,BG1030,BG85,BG638,BG1370,BG1511,BG244,BG687,BG1729,BG1079,BG504,BG1392,BG1965,BG344,1,7,2,2,0,2,4,7,2,0,5,5,1,3,0,1,1,5,7,3,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2
BG504,0.068360712,-0.319577853,46.7%,4,1,3,BG81,BG1511,BG57,BG687,BG345,BG1870,BG1893,BG1119,BG1318,BG1553,BG660,BG1725,BG244,BG1705,BG1107,BG1556,BG503,BG1865,BG1269,5,5,3,1,0,1,5,0,0,7,1,1,5,0,1,5,3,2,4,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3
BG505,0.066179361,0.29838813,56.7%,7,4,3,BG176,BG1192,BG127,BG626,BG48,BG1170,BG1829,BG1845,BG1775,BG1669,BG1858,BG1698,BG1363,BG726,BG1121,BG389,BG1384,BG461,BG1368,7,7,1,2,7,4,7,3,1,4,2,3,1,6,5,1,1,3,3,2,2,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3
BG506,-0.272075336,-0.199077187,53.0%,5,2,3,BG73,BG1157,BG7,BG688,BG588,BG1212,BG628,BG1538,BG829,BG905,BG1450,BG929,BG1478,BG728,BG440,BG1197,BG573,BG1400,BG1085,0,1,6,2,2,3,2,6,2,1,7,2,3,1,2,2,7,7,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,0,3
BG507,0.150376971,0.441151763,48.7%,7,4,3,BG112,BG1818,BG720,BG1618,BG1159,BG104,BG1539,BG433,BG378,BG949,BG1386,BG538,BG1071,BG1080,BG970,BG1228,BG1339,BG86,BG562,3,2,1,0,2,7,2,4,2,1,3,4,1,7,5,3,2,1,1,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3
BG508,-0.044186858,-0.068244631,47.8%,5,2,3,BG1912,BG518,BG1335,BG547,BG175,BG1148,BG1670,BG1984,BG1877,BG550,BG1859,BG355,BG481,BG1244,BG156,BG1597,BG1840,BG1317,BG1906,4,0,1,1,3,0,4,1,1,2,3,5,7,2,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3
BG509,-0.205006602,-0.162185247,57.1%,7,7,0,BG1202,BG623,BG1550,BG821,BG1362,BG686,BG1380,BG295,BG1092,BG448,BG1342,BG425,BG1140,BG1298,BG816,BG991,BG1786,BG1573,BG1759,3,2,5,5,6,3,0,7,7,2,2,4,3,1,2,3,0,5,5,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3
BG510,-0.060111735,-0.21330147,58.1%,3,0,3,BG1640,BG685,BG1206,BG1524,BG164,BG94,BG252,BG663,BG438,BG1763,BG1461,BG1091,BG847,BG373,BG941,BG708,BG882,BG614,BG1552,3,7,7,3,3,7,4,1,0,3,2,3,5,1,2,7,5,2,7,3,0,1,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,2
BG511,0.396743885,-0.258638218,51.3%,3,0,3,BG1528,BG556,BG1523,BG1745,BG1141,BG1427,BG796,BG449,BG1924,BG819,BG1066,BG1508,BG956,BG269,BG1948,BG1340,BG622,BG368,BG1609,1,7,5,4,1,2,1,2,4,7,6,1,1,1,1,3,3,6,4,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
BG512,0.147899952,-6.92E-05,57.4%,9,7,2,BG772,BG1129,BG1966,BG1252,BG138,BG1817,BG702,BG780,BG1188,BG177,BG1068,BG553,BG42,BG392,BG62,BG141,BG1257,BG1526,BG1054,5,2,4,5,1,3,7,2,2,1,1,7,2,2,5,7,4,6,1,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,2,3,3,3
BG513,-0.20772021,0.174862342,52.1%,7,4,3,BG1442,BG600,BG334,BG72,BG1455,BG171,BG1679,BG383,BG984,BG285,BG1887,BG1160,BG1284,BG1010,BG1009,BG1827,BG474,BG1772,BG1681,0,0,0,5,2,7,2,1,7,0,2,5,5,1,2,4,3,6,5,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3
BG514,-0.184306112,-0.282990237,54.2%,6,3,3,BG1040,BG1234,BG492,BG1015,BG291,BG348,BG1806,BG1134,BG651,BG1486,BG1029,BG56,BG1261,BG1517,BG1418,BG1402,BG1078,BG988,BG1774,5,4,7,1,4,7,1,1,7,4,0,2,3,2,2,1,2,1,7,3,3,1,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,2
BG515,-0.105731975,0.294423013,52.1%,8,5,3,BG1037,BG519,BG1606,BG1184,BG691,BG1204,BG26,BG248,BG1099,BG284,BG1399,BG1561,BG321,BG1436,BG1130,BG459,BG1451,BG359,BG362,3,1,0,3,2,7,1,4,2,2,2,5,7,5,4,5,3,1,1,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3
BG516,0.188333675,-0.189937337,48.2%,5,2,3,BG1841,BG193,BG890,BG30,BG1622,BG28,BG683,BG653,BG655,BG501,BG1346,BG1875,BG14,BG1860,BG579,BG969,BG1306,BG489,BG499,6,2,3,3,4,0,2,1,1,2,5,2,6,3,1,0,3,7,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
BG517,-0.113508508,0.242013723,51.7%,8,5,3,BG632,BG129,BG1465,BG1976,BG497,BG1223,BG284,BG1220,BG1797,BG954,BG753,BG1744,BG689,BG1755,BG576,BG1743,BG1142,BG845,BG725,4,3,0,2,2,5,2,1,6,5,1,7,2,1,3,3,1,2,7,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2
BG518,-0.036706315,-0.078409947,50.0%,3,0,3,BG508,BG1984,BG1912,BG1670,BG1859,BG175,BG1244,BG550,BG1148,BG1335,BG1906,BG1597,BG547,BG481,BG355,BG1877,BG1373,BG959,BG1840,2,1,4,4,3,3,2,2,0,1,4,3,1,7,5,1,7,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3
BG519,-0.111710327,0.306918712,51.3%,4,1,3,BG1037,BG515,BG248,BG1099,BG26,BG1204,BG1561,BG1399,BG691,BG1606,BG321,BG359,BG1184,BG1451,BG362,BG1130,BG1182,BG1436,BG1075,3,5,4,2,1,7,5,2,2,0,7,1,3,3,1,4,3,5,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3
BG520,0.207268572,-0.07491583,59.0%,9,6,3,BG1985,BG486,BG1881,BG220,BG1444,BG1061,BG1383,BG411,BG22,BG1534,BG1156,BG319,BG881,BG1646,BG1230,BG1828,BG1039,BG322,BG1577,6,2,5,1,1,0,7,7,5,4,5,1,4,7,4,7,2,3,2,3,3,3,3,3,3,2,1,3,3,3,3,3,2,3,2,3,3,3
BG521,-0.092161583,-0.08496289,51.7%,6,3,3,BG768,BG1688,BG1751,BG528,BG633,BG174,BG1126,BG743,BG130,BG834,BG1840,BG314,BG1173,BG1594,BG460,BG355,BG473,BG1148,BG1020,1,1,4,2,0,5,1,6,1,0,5,3,4,1,5,5,7,0,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1
BG522,0.153667503,-0.047200113,56.2%,4,1,3,BG12,BG596,BG1817,BG1683,BG1257,BG1577,BG309,BG84,BG1646,BG177,BG1621,BG1252,BG226,BG790,BG1424,BG273,BG411,BG531,BG1383,3,7,3,7,4,2,4,1,7,1,0,5,2,1,2,3,7,1,7,3,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,1,3,2
BG523,-0.078114107,-0.150259136,57.7%,3,0,3,BG1630,BG1639,BG739,BG95,BG123,BG1405,BG1084,BG158,BG1305,BG607,BG43,BG935,BG1633,BG92,BG1682,BG996,BG1254,BG1322,BG1778,7,0,4,0,5,7,4,2,5,2,5,6,1,4,7,3,2,5,6,2,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3
BG524,0.236089827,0.289002198,57.0%,9,7,2,BG230,BG1935,BG1920,BG261,BG721,BG354,BG872,BG47,BG1290,BG1804,BG1041,BG1747,BG1190,BG4,BG1101,BG1045,BG998,BG1742,BG456,7,5,0,2,3,3,7,2,2,4,2,1,7,5,5,2,7,1,1,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3
BG525,0.14394986,0.256141622,58.0%,5,2,3,BG830,BG598,BG917,BG1499,BG646,BG863,BG603,BG1939,BG1428,BG762,BG718,BG759,BG723,BG986,BG1483,BG1635,BG591,BG1773,BG1668,4,1,6,1,2,1,4,3,7,7,4,5,2,4,2,4,7,3,7,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,2,3,2
BG526,-0.235552946,0.318401369,58.8%,7,4,3,BG1327,BG570,BG561,BG1416,BG139,BG987,BG356,BG50,BG582,BG205,BG1658,BG634,BG1849,BG864,BG1662,BG1226,BG1514,BG540,BG952,1,5,5,5,2,5,1,3,6,4,2,5,4,3,7,7,3,1,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2
BG527,-0.036225055,0.122068371,57.6%,9,7,2,BG1260,BG1316,BG1352,BG844,BG1391,BG975,BG1664,BG342,BG1371,BG1551,BG1721,BG1356,BG1072,BG402,BG1359,BG831,BG1421,BG49,BG656,4,2,7,2,5,0,3,7,5,5,1,0,1,1,2,7,0,7,6,3,3,0,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3
BG528,-0.085984497,-0.071548305,49.6%,5,2,3,BG1126,BG768,BG1751,BG521,BG834,BG314,BG1020,BG1688,BG1148,BG174,BG175,BG633,BG1840,BG355,BG1594,BG1912,BG130,BG743,BG153,1,1,4,3,0,3,7,1,0,5,3,0,5,5,1,4,1,6,5,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
BG529,0.25380526,-0.29804306,52.8%,4,1,3,BG1488,BG168,BG25,BG595,BG1477,BG231,BG1868,BG289,BG613,BG693,BG374,BG982,BG87,BG878,BG539,BG551,BG394,BG239,BG1341,3,6,2,6,3,7,4,4,4,6,1,3,3,1,5,2,3,0,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
BG530,-0.189082271,0.064169268,55.9%,4,1,3,BG1770,BG409,BG590,BG1937,BG813,BG190,BG1209,BG750,BG1574,BG870,BG599,BG116,BG422,BG1237,BG382,BG23,BG806,BG476,BG1031,7,6,1,7,2,3,3,3,3,4,4,7,2,1,4,7,4,1,1,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3
BG531,0.13434339,-0.080052706,52.2%,4,1,3,BG790,BG391,BG791,BG1425,BG1880,BG309,BG787,BG1683,BG84,BG1593,BG596,BG273,BG343,BG1878,BG1577,BG901,BG208,BG323,BG226,1,1,3,0,1,4,3,7,1,4,7,3,7,5,2,6,2,0,2,3,3,3,3,3,3,3,2,3,3,1,3,1,3,3,3,3,3,3
BG532,-0.115278986,-0.276943628,49.6%,8,7,1,BG1815,BG408,BG15,BG159,BG1396,BG1484,BG1981,BG1730,BG1295,BG964,BG452,BG1642,BG713,BG1883,BG1338,BG1774,BG565,BG1261,BG661,0,0,2,5,1,3,2,2,0,3,3,5,3,1,2,7,6,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
BG533,0.443839187,0.083423966,54.0%,7,4,3,BG732,BG1896,BG572,BG1122,BG909,BG1572,BG1314,BG940,BG245,BG1891,BG625,BG1315,BG800,BG101,BG1285,BG1287,BG122,BG1531,BG592,6,0,7,5,2,2,1,3,3,3,4,4,3,7,3,3,3,1,4,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG534,0.230436111,0.178350777,37.9%,5,2,3,BG211,BG41,BG789,BG276,BG1974,BG1783,BG454,BG1456,BG54,BG1381,BG1614,BG1733,BG365,BG545,BG1603,BG1918,BG1957,BG953,BG1904,2,1,0,0,2,1,0,1,4,0,3,1,0,7,1,4,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG535,0.058842404,0.069501153,50.0%,8,5,3,BG1178,BG1191,BG871,BG1811,BG1473,BG5,BG1246,BG384,BG1089,BG1171,BG1073,BG1601,BG435,BG888,BG262,BG498,BG805,BG399,BG962,6,6,0,5,2,3,1,0,2,1,3,3,1,7,3,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3
BG536,-0.139694606,0.171339775,46.8%,7,4,3,BG574,BG1320,BG916,BG1625,BG160,BG1805,BG180,BG1117,BG1349,BG912,BG1422,BG1164,BG472,BG1382,BG1137,BG980,BG1177,BG1448,BG105,7,0,0,2,2,1,4,2,4,2,1,2,5,1,6,2,4,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG537,-0.167822015,-0.115463004,52.4%,6,3,3,BG631,BG1109,BG1894,BG100,BG1457,BG972,BG918,BG1145,BG146,BG198,BG1519,BG1785,BG1324,BG771,BG413,BG186,BG1053,BG353,BG1578,3,0,3,7,4,3,4,4,0,2,3,2,2,6,4,1,2,6,6,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG538,0.158182314,0.378630656,57.5%,7,4,3,BG1339,BG104,BG1080,BG86,BG562,BG949,BG720,BG1618,BG378,BG922,BG33,BG90,BG1033,BG564,BG942,BG1977,BG135,BG112,BG1159,2,7,7,1,1,1,1,0,2,7,7,2,2,3,7,7,3,3,2,3,2,2,3,3,3,3,3,3,2,2,3,3,3,0,1,3,3,3
BG539,0.206702361,-0.263802248,56.5%,8,5,3,BG823,BG693,BG87,BG361,BG376,BG595,BG793,BG613,BG14,BG878,BG551,BG1636,BG1585,BG168,BG18,BG655,BG703,BG1488,BG1860,1,6,3,7,1,6,7,4,6,1,2,3,3,6,4,1,2,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
BG540,-0.181852588,0.286670076,53.3%,4,1,3,BG1849,BG1656,BG640,BG1658,BG784,BG50,BG485,BG952,BG644,BG1075,BG139,BG864,BG1537,BG1451,BG79,BG943,BG1854,BG205,BG1327,4,7,5,2,0,3,2,7,2,2,2,3,3,3,7,1,6,4,1,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3
BG541,0.28457455,-0.076341105,59.6%,4,1,3,BG1102,BG332,BG115,BG1143,BG616,BG913,BG1510,BG463,BG1707,BG419,BG1181,BG700,BG1828,BG877,BG320,BG1781,BG1011,BG133,BG621,2,2,5,4,7,6,4,7,2,7,2,2,7,2,3,3,4,4,7,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,2
BG542,-0.034830929,-0.260382607,61.2%,5,2,3,BG91,BG1529,BG1632,BG1822,BG1235,BG1432,BG502,BG1279,BG373,BG241,BG252,BG390,BG94,BG708,BG1206,BG757,BG1830,BG1056,BG1106,4,4,3,7,7,5,0,7,1,3,4,0,7,7,7,7,4,2,1,3,3,3,2,2,3,3,2,3,3,3,3,2,2,1,2,3,3,3
BG543,0.126895472,0.044530312,47.8%,6,3,3,BG62,BG1054,BG392,BG1548,BG77,BG780,BG431,BG584,BG303,BG805,BG1667,BG1068,BG76,BG1002,BG1150,BG883,BG1089,BG1522,BG1624,5,1,2,1,6,2,3,4,1,2,5,1,2,0,5,4,2,5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG544,0.00591942,-0.415141833,62.8%,5,2,3,BG1655,BG1021,BG921,BG1644,BG136,BG1325,BG1069,BG1151,BG154,BG1724,BG477,BG1737,BG1768,BG1699,BG1023,BG1764,BG1103,BG1404,BG867,7,7,7,1,4,1,1,5,3,7,0,4,2,7,2,7,7,5,7,2,1,2,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,2
BG545,0.226127043,0.138860462,43.0%,9,7,2,BG454,BG1904,BG427,BG1603,BG1277,BG1733,BG1957,BG276,BG1581,BG1750,BG188,BG1262,BG789,BG953,BG1210,BG995,BG233,BG534,BG41,0,4,3,1,3,1,1,0,2,3,0,7,0,2,1,1,4,2,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3
BG546,-0.139446506,0.087444647,45.9%,9,6,3,BG1048,BG395,BG397,BG973,BG1837,BG1697,BG1304,BG1000,BG495,BG181,BG1237,BG1902,BG1527,BG910,BG1659,BG1717,BG1487,BG382,BG1857,4,2,1,7,1,4,3,0,2,2,1,3,1,2,1,1,0,4,5,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG547,-0.048724956,-0.051632069,42.6%,4,1,3,BG1335,BG508,BG1877,BG156,BG1301,BG1912,BG175,BG1148,BG518,BG1203,BG826,BG1005,BG1670,BG1020,BG351,BG1317,BG715,BG550,BG434,1,2,1,3,0,4,3,0,0,2,2,0,4,7,5,3,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3
BG548,0.06759501,-0.093458307,58.0%,7,4,3,BG946,BG1716,BG63,BG1979,BG250,BG1723,BG558,BG1344,BG45,BG835,BG1379,BG1930,BG1722,BG1890,BG202,BG676,BG1878,BG612,BG1001,5,1,1,7,7,0,0,4,6,2,3,4,4,4,4,1,5,7,7,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2
BG549,-0.116943895,-0.156471196,52.1%,9,7,2,BG1270,BG1778,BG385,BG990,BG996,BG935,BG1682,BG583,BG1084,BG1322,BG1685,BG748,BG457,BG873,BG607,BG1639,BG1083,BG580,BG37,4,6,1,2,3,6,7,1,4,5,1,2,1,5,2,0,3,0,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
BG550,-0.014379646,-0.067733395,45.9%,5,2,3,BG481,BG1670,BG1104,BG1859,BG1877,BG1317,BG959,BG518,BG1067,BG288,BG1244,BG434,BG508,BG841,BG311,BG98,BG1906,BG1335,BG1984,7,4,4,3,1,3,3,0,1,2,2,1,2,4,3,2,4,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG551,0.195275583,-0.303079738,60.0%,5,2,3,BG87,BG239,BG1586,BG168,BG1034,BG982,BG289,BG703,BG376,BG539,BG595,BG1943,BG231,BG361,BG1714,BG18,BG693,BG793,BG1712,3,0,3,6,3,3,4,2,1,5,6,7,7,7,2,4,6,7,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,3,3,3,2,3
BG552,-0.064678422,0.241696713,56.0%,5,2,3,BG845,BG1253,BG951,BG689,BG843,BG1003,BG1797,BG1154,BG1839,BG866,BG1449,BG1220,BG1494,BG1272,BG225,BG143,BG129,BG701,BG459,2,6,1,2,4,1,6,4,4,7,7,1,3,5,4,1,3,2,5,3,3,3,3,3,3,3,3,3,1,0,3,3,3,3,3,3,3,3
BG553,0.115266334,-0.016272289,53.3%,8,7,1,BG1188,BG1163,BG1966,BG177,BG1257,BG1621,BG772,BG1650,BG226,BG274,BG512,BG1691,BG722,BG273,BG1624,BG997,BG194,BG1683,BG1817,2,3,4,1,4,0,5,2,2,4,7,2,3,3,1,3,1,7,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3
BG554,0.331884278,0.020530638,52.6%,4,1,3,BG963,BG1692,BG372,BG468,BG306,BG97,BG1050,BG1438,BG1861,BG417,BG370,BG1231,BG865,BG985,BG1112,BG679,BG1096,BG1961,BG301,0,3,1,2,0,7,4,3,3,2,4,1,2,7,5,4,4,1,7,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,1
BG555,-0.250583219,-0.044501242,50.4%,6,3,3,BG1414,BG911,BG264,BG936,BG64,BG647,BG1470,BG1038,BG256,BG1848,BG185,BG1276,BG1052,BG1218,BG99,BG1403,BG736,BG751,BG475,4,3,4,2,5,5,2,1,4,2,3,0,5,6,3,2,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG556,0.40065072,-0.276626663,52.5%,8,7,1,BG511,BG1141,BG1528,BG449,BG1523,BG1745,BG1508,BG1427,BG269,BG796,BG1948,BG819,BG1924,BG368,BG622,BG1066,BG956,BG1903,BG1609,0,1,1,2,5,4,1,2,1,1,1,7,4,6,3,6,1,6,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
BG557,0.100939044,0.104491963,43.9%,4,1,3,BG1114,BG331,BG670,BG282,BG1601,BG662,BG399,BG1412,BG1872,BG76,BG1207,BG5,BG1667,BG1969,BG260,BG498,BG1076,BG1166,BG1888,2,1,2,0,3,1,4,5,1,2,1,3,5,4,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BG558,0.065002018,-0.114865691,54.8%,3,0,3,BG1979,BG1379,BG63,BG202,BG1930,BG548,BG946,BG612,BG1723,BG1344,BG835,BG1716,BG1916,BG676,BG641,BG1855,BG1060,BG338,BG1131,7,3,1,4,4,4,5,7,0,4,2,1,3,1,4,7,1,3,7,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2
BG559,0.194862519,0.039927603,54.5%,7,4,3,BG1113,BG1353,BG336,BG1413,BG839,BG165,BG121,BG42,BG764,BG1002,BG294,BG1068,BG490,BG883,BG776,BG315,BG1236,BG141,BG934,4,3,3,3,5,5,1,2,5,0,2,1,3,4,7,0,1,7,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1
