ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14
WB31,0.285769806,0.057581523,0.584158416,8,5,3,WB122,WB456,WB361,WB600,WB996,WB50,WB668,WB618,WB900,WB974,WB916,WB264,WB729,WB366,7,3,5,3,0,4,6,2,7,2,2,3,5,5,1,3,3,3,3,3,3,3,2,3,3,3,3,3
WB32,-0.003674197,0.326978382,0.383561644,5,2,3,WB436,WB438,WB356,WB505,WB733,WB927,WB871,WB717,WB276,WB862,WB899,WB776,WB78,WB94,2,3,2,2,3,0,1,0,1,3,2,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB33,0.145223948,0.195334384,0.651376147,5,2,3,WB416,WB229,WB985,WB271,WB592,WB336,WB283,WB123,WB827,WB217,WB198,WB269,WB21,WB695,7,7,1,6,3,7,5,7,4,7,4,6,2,3,2,1,3,3,3,2,3,1,3,2,3,3,3,3
WB34,-0.004455968,0.167454117,0.430379747,7,4,3,WB363,WB16,WB114,WB914,WB145,WB529,WB737,WB214,WB562,WB243,WB488,WB204,WB685,WB907,5,1,3,3,1,3,3,1,0,3,1,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
WB35,0.046674542,0.12756634,0.551020408,4,1,3,WB280,WB421,WB488,WB737,WB759,WB868,WB558,WB529,WB209,WB180,WB218,WB691,WB685,WB914,4,4,1,3,6,1,3,3,3,7,5,6,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
WB36,0.009377589,-0.3494513,0.493975904,4,1,3,WB103,WB105,WB238,WB63,WB575,WB802,WB890,WB397,WB273,WB593,WB98,WB405,WB857,WB119,1,2,1,1,7,1,4,7,0,2,3,6,0,5,3,3,3,3,2,3,3,1,3,3,3,3,3,3
WB37,-0.003867347,0.065159681,0.563829787,5,2,3,WB341,WB233,WB713,WB329,WB258,WB892,WB722,WB317,WB887,WB17,WB106,WB743,WB691,WB289,5,5,4,3,7,2,2,1,1,3,2,3,6,7,3,3,3,3,1,3,3,3,3,3,3,3,3,1
WB38,0.102821987,0.050732697,0.569892473,6,3,3,WB365,WB556,WB313,WB692,WB116,WB188,WB167,WB731,WB961,WB306,WB773,WB13,WB790,WB613,4,1,7,7,6,7,5,4,0,0,5,1,0,3,3,3,2,2,3,0,3,3,3,3,3,3,3,3
WB39,0.206127537,-0.263078664,0.534883721,4,1,3,WB909,WB501,WB787,WB699,WB511,WB451,WB480,WB267,WB10,WB610,WB518,WB659,WB491,WB589,7,0,1,6,0,7,1,6,1,5,3,7,0,1,2,3,3,3,3,0,3,3,3,3,3,2,3,3
WB40,-0.005622788,-0.237918703,0.571428571,9,7,2,WB425,WB318,WB221,WB414,WB154,WB333,WB908,WB671,WB959,WB512,WB178,WB670,WB410,WB802,6,2,0,4,5,5,1,7,2,7,1,3,5,1,3,3,3,3,3,3,3,2,3,2,3,3,3,3
WB41,0.105755496,-0.098035758,0.536842105,8,5,3,WB847,WB791,WB760,WB314,WB651,WB748,WB993,WB66,WB297,WB199,WB334,WB660,WB831,WB320,3,4,0,5,3,2,1,4,5,1,6,7,1,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3
WB42,-0.192829154,0.311952946,0.534090909,6,3,3,WB175,WB938,WB215,WB493,WB481,WB644,WB517,WB948,WB51,WB91,WB87,WB1000,WB627,WB389,7,1,0,1,2,5,3,1,1,0,4,7,7,5,1,3,3,3,3,3,3,3,3,3,3,2,2,3
WB43,-0.32554013,0.204115255,0.428571429,4,1,3,WB664,WB548,WB832,WB288,WB508,WB117,WB61,WB136,WB758,WB694,WB185,WB643,WB374,WB263,2,3,3,0,0,0,0,7,3,2,3,2,5,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3
WB44,0.015689498,0.231702994,0.5,8,5,3,WB67,WB953,WB747,WB172,WB522,WB78,WB717,WB145,WB776,WB6,WB124,WB68,WB62,WB788,1,3,7,0,0,0,0,1,4,7,4,1,5,2,3,3,1,3,3,3,3,3,3,0,3,3,3,3
WB45,0.212182393,0.256913039,0.505747126,7,4,3,WB496,WB462,WB552,WB616,WB639,WB766,WB720,WB344,WB198,WB555,WB382,WB936,WB210,WB905,4,4,3,0,3,1,2,4,4,1,7,1,2,4,3,3,3,3,3,3,3,3,3,3,1,3,3,3
WB46,-0.197196245,-0.009310913,0.5,3,0,3,WB163,WB693,WB386,WB129,WB101,WB679,WB452,WB247,WB951,WB197,WB368,WB385,WB840,WB138,2,2,4,0,0,1,0,5,5,0,5,7,2,7,3,3,3,3,3,3,3,3,3,3,3,0,3,1
WB47,0.225426663,-0.064373663,0.557894737,9,6,3,WB498,WB823,WB971,WB863,WB678,WB590,WB502,WB196,WB780,WB523,WB7,WB767,WB939,WB874,2,3,3,3,1,1,5,3,4,3,7,5,4,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3
WB48,-0.464826516,0.401056952,0.415584416,4,1,3,WB534,WB902,WB653,WB95,WB327,WB633,WB684,WB980,WB714,WB755,WB954,WB432,WB185,WB442,0,1,4,5,2,2,3,0,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
