ID,NMDS1,NMDS2,Neighbours average win rate,Games,Wins,Losses,Neigh1,Neigh2,Neigh3,Neigh4,Neigh5,Neigh6,Neigh7,Neigh8,Neigh9,Neigh10,Neigh11,Neigh12,Neigh13,Neigh14,Neigh15,Neigh16,Neigh17,Neigh18,Neigh19,NeighWin1,NeighWin2,NeighWin3,NeighWin4,NeighWin5,NeighWin6,NeighWin7,NeighWin8,NeighWin9,NeighWin10,NeighWin11,NeighWin12,NeighWin13,NeighWin14,NeighWin15,NeighWin16,NeighWin17,NeighWin18,NeighWin19,Neigh Loss1,Neigh Loss2,Neigh Loss3,Neigh Loss4,Neigh Loss5,Neigh Loss6,Neigh Loss7,Neigh Loss8,Neigh Loss9,Neigh Loss10,Neigh Loss11,Neigh Loss12,Neigh Loss13,Neigh Loss14,Neigh Loss15,Neigh Loss16,Neigh Loss17,Neigh Loss18,Neigh Loss19
BR286,0.301204789,-0.249565553,0.411764706,6,3,3,BR285,BR515,BR880,BR91,BR455,BR637,BR217,BR954,BR925,BR386,BR995,BR259,BR807,BR292,BR937,BR248,BR778,BR962,BR297,1,3,4,1,0,3,0,1,1,2,4,2,3,4,0,6,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR287,-0.042868742,-0.02440045,0.591666667,5,2,3,BR521,BR504,BR958,BR153,BR426,BR685,BR906,BR395,BR409,BR802,BR919,BR187,BR736,BR775,BR75,BR533,BR727,BR944,BR402,2,7,0,7,5,7,3,0,2,7,1,7,1,2,3,3,3,7,2,3,0,3,1,3,0,3,3,3,2,3,2,3,3,3,3,3,2,3
BR288,-0.308031275,0.110337678,0.524193548,6,3,3,BR722,BR892,BR676,BR742,BR270,BR732,BR518,BR818,BR203,BR940,BR964,BR952,BR425,BR903,BR632,BR738,BR63,BR493,BR377,1,1,5,0,3,0,5,0,7,2,4,5,4,2,5,6,2,5,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
BR289,-0.003839081,-0.082967382,0.571428571,7,4,3,BR251,BR877,BR402,BR464,BR177,BR187,BR261,BR41,BR816,BR406,BR775,BR685,BR815,BR928,BR78,BR438,BR303,BR854,BR391,2,3,2,4,4,7,4,0,1,5,2,7,7,4,6,2,3,1,4,3,3,3,3,3,2,3,3,3,3,3,0,1,3,3,3,3,3,3
BR290,-0.270447372,-0.079710977,0.604477612,9,6,3,BR392,BR235,BR853,BR583,BR194,BR183,BR528,BR829,BR718,BR462,BR29,BR575,BR188,BR721,BR704,BR565,BR624,BR838,BR917,7,4,7,4,2,7,2,1,7,1,7,7,1,2,2,6,0,5,3,1,3,2,3,3,2,3,3,2,3,2,2,3,3,3,3,3,3,3
BR291,-0.066838174,0.151505342,0.598540146,7,4,3,BR106,BR991,BR280,BR680,BR659,BR510,BR537,BR267,BR889,BR861,BR607,BR427,BR547,BR891,BR920,BR974,BR752,BR663,BR221,6,3,3,4,2,3,2,1,4,5,1,7,3,4,7,7,7,5,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,1,3,3
BR292,0.301729769,-0.183289305,0.482758621,7,4,3,BR489,BR618,BR91,BR995,BR778,BR208,BR925,BR285,BR515,BR556,BR8,BR54,BR953,BR39,BR763,BR286,BR880,BR637,BR246,1,1,1,4,1,5,1,1,3,2,4,6,4,2,1,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR293,-0.361961993,0.073058777,0.504132231,9,6,3,BR631,BR137,BR113,BR707,BR63,BR964,BR476,BR479,BR584,BR375,BR632,BR722,BR818,BR371,BR676,BR288,BR742,BR160,BR940,6,5,1,0,2,4,3,1,4,6,5,1,0,5,5,3,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR294,0.483475222,-0.054115063,0.495652174,7,4,3,BR740,BR201,BR62,BR687,BR37,BR250,BR968,BR792,BR424,BR468,BR615,BR57,BR684,BR74,BR93,BR661,BR69,BR921,BR977,1,5,2,3,2,7,7,1,3,2,3,1,4,4,1,1,2,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3
BR295,0.173566131,-0.370818258,0.481481481,5,2,3,BR886,BR336,BR525,BR198,BR352,BR947,BR42,BR58,BR935,BR373,BR982,BR573,BR460,BR801,BR799,BR613,BR145,BR213,BR397,2,4,7,7,2,1,5,0,0,0,2,1,2,0,2,1,4,3,7,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
BR296,-0.270362275,0.019654927,0.594202899,7,4,3,BR605,BR827,BR31,BR830,BR567,BR756,BR60,BR551,BR119,BR630,BR804,BR342,BR897,BR833,BR207,BR834,BR526,BR47,BR94,3,4,6,7,4,4,3,5,1,2,3,6,7,3,4,7,1,7,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3
BR297,0.381702496,-0.258285736,0.393939394,5,2,3,BR962,BR217,BR637,BR937,BR529,BR456,BR763,BR455,BR285,BR286,BR995,BR54,BR386,BR259,BR314,BR932,BR946,BR292,BR91,1,0,3,0,0,3,1,0,1,3,4,6,2,2,1,3,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR298,-0.083951834,-0.211972551,0.504587156,5,2,3,BR520,BR325,BR362,BR945,BR647,BR13,BR340,BR653,BR344,BR202,BR753,BR561,BR304,BR646,BR305,BR486,BR96,BR1,BR121,7,0,6,7,2,2,0,0,1,1,3,7,1,1,2,0,4,4,5,2,3,3,1,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3
BR299,0.311861492,0.103048592,0.544715447,5,2,3,BR654,BR876,BR429,BR708,BR17,BR4,BR950,BR784,BR986,BR107,BR453,BR652,BR148,BR354,BR626,BR808,BR271,BR981,BR649,2,4,0,3,2,4,0,7,3,4,7,6,7,0,2,7,0,4,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3
BR300,-0.062723021,0.02943865,0.610687023,7,4,3,BR244,BR75,BR514,BR446,BR916,BR802,BR395,BR906,BR159,BR380,BR409,BR71,BR444,BR25,BR944,BR810,BR958,BR153,BR878,3,3,4,2,1,7,0,3,7,2,2,7,7,6,7,2,0,7,6,3,3,3,3,3,2,3,3,1,3,3,2,1,3,2,3,3,1,3
BR301,0.439126349,0.127649403,0.504347826,5,2,3,BR660,BR390,BR231,BR16,BR566,BR275,BR143,BR847,BR212,BR354,BR74,BR808,BR123,BR981,BR86,BR784,BR429,BR481,BR59,0,2,0,4,4,3,0,2,4,0,4,7,7,4,5,7,0,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3
BR302,-0.156245106,0.144705276,0.598484848,3,0,3,BR531,BR245,BR569,BR465,BR600,BR178,BR252,BR806,BR345,BR522,BR440,BR318,BR842,BR819,BR348,BR341,BR768,BR891,BR156,6,7,4,0,7,3,3,7,2,1,6,7,3,4,6,3,6,4,0,3,1,3,3,1,3,3,2,3,3,3,1,3,3,3,3,3,3,3
BR303,0.043316109,-0.058450909,0.487179487,6,3,3,BR41,BR78,BR261,BR739,BR816,BR893,BR875,BR234,BR32,BR524,BR26,BR381,BR727,BR333,BR557,BR980,BR289,BR402,BR185,0,6,4,3,1,0,2,5,0,1,4,6,3,2,5,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR304,-0.095612009,-0.168381638,0.553719008,4,1,3,BR96,BR647,BR463,BR268,BR64,BR561,BR873,BR434,BR709,BR362,BR325,BR945,BR653,BR628,BR256,BR520,BR298,BR646,BR353,4,2,5,3,4,7,5,6,0,6,0,7,0,0,4,7,2,1,3,3,3,3,3,3,0,3,3,3,3,3,1,3,3,3,2,3,3,3
BR305,-0.033664659,-0.222128825,0.540983607,5,2,3,BR202,BR263,BR13,BR121,BR351,BR1,BR205,BR306,BR486,BR596,BR384,BR357,BR520,BR646,BR362,BR20,BR298,BR420,BR108,1,1,2,5,7,4,7,0,0,2,2,7,7,1,6,4,2,2,4,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3
BR306,-0.034078474,-0.265681604,0.448598131,3,0,3,BR108,BR121,BR20,BR351,BR486,BR233,BR338,BR112,BR536,BR993,BR307,BR27,BR305,BR202,BR13,BR272,BR862,BR972,BR389,4,5,4,7,0,2,2,3,2,1,2,1,2,1,2,3,5,0,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR307,0.003104299,-0.274896395,0.553846154,5,2,3,BR536,BR966,BR108,BR428,BR862,BR351,BR389,BR112,BR2,BR638,BR306,BR233,BR780,BR310,BR657,BR416,BR532,BR121,BR20,2,5,4,6,5,7,2,3,2,3,0,2,4,4,3,2,7,5,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3
BR308,-0.423735161,-0.161871079,0.566929134,6,3,3,BR983,BR625,BR433,BR166,BR941,BR407,BR10,BR80,BR478,BR872,BR552,BR206,BR317,BR413,BR419,BR223,BR192,BR731,BR640,1,5,3,2,0,2,4,7,7,1,4,5,5,6,3,5,7,0,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,1,3,3
BR309,0.060919169,-0.295219501,0.477876106,7,4,3,BR948,BR532,BR24,BR681,BR780,BR2,BR898,BR19,BR820,BR966,BR416,BR428,BR554,BR164,BR327,BR36,BR447,BR389,BR585,0,7,2,2,4,2,1,3,5,5,2,6,1,1,3,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
BR310,0.036174598,-0.243872104,0.558139535,7,4,3,BR638,BR170,BR428,BR862,BR2,BR101,BR813,BR966,BR92,BR205,BR536,BR164,BR307,BR948,BR585,BR351,BR357,BR939,BR475,3,6,6,5,2,1,4,5,5,7,2,1,2,0,2,7,7,1,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3
BR311,0.056702441,-0.119549584,0.524193548,8,5,3,BR265,BR381,BR438,BR831,BR783,BR893,BR473,BR118,BR185,BR990,BR928,BR909,BR78,BR261,BR992,BR110,BR41,BR656,BR739,0,6,2,3,3,0,3,1,2,5,4,1,6,4,4,7,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
BR312,0.352353494,0.043472897,0.52892562,6,3,3,BR626,BR961,BR4,BR209,BR808,BR17,BR693,BR784,BR69,BR986,BR354,BR255,BR396,BR77,BR429,BR468,BR546,BR52,BR299,2,2,4,3,7,2,3,7,2,3,0,0,4,5,0,2,6,7,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3
BR313,-0.060021425,0.314929334,0.538461538,4,1,3,BR825,BR798,BR629,BR405,BR790,BR158,BR915,BR181,BR241,BR949,BR508,BR711,BR134,BR539,BR501,BR519,BR642,BR495,BR281,2,3,0,5,2,4,1,7,2,4,6,3,4,7,3,7,0,0,2,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,1,3,3,3
BR314,0.484361475,-0.229114904,0.438095238,4,1,3,BR456,BR503,BR529,BR615,BR297,BR968,BR962,BR946,BR62,BR763,BR637,BR932,BR54,BR217,BR597,BR937,BR977,BR201,BR995,3,0,0,3,2,7,1,2,2,1,3,3,6,0,1,0,2,5,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
BR315,0.059025155,0.353032012,0.564516129,3,0,3,BR701,BR635,BR454,BR580,BR697,BR500,BR757,BR452,BR216,BR337,BR695,BR239,BR3,BR281,BR387,BR358,BR934,BR689,BR181,7,2,1,7,2,1,5,6,3,4,7,0,6,2,1,1,2,6,7,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0
